Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.HipFlexorMuscles.IsometricStrength.Output.HipAngle.Val;Main.Studies.ParameterStudies.HipFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 1.226514539322167e+002
 1.000000000000000e+001; 1.025333153161623e+002
 2.000000000000000e+001; 8.148641473570838e+001
 3.000000000000000e+001; 6.216376516970045e+001
 4.000000000000000e+001; 4.596621860203382e+001
 5.000000000000000e+001; 3.433598477528485e+001
 6.000000000000000e+001; 2.740026781822238e+001
 7.000000000000000e+001; 2.251016118291833e+001
 8.000000000000000e+001; 2.058975696547593e+001
 9.000000000000000e+001; 1.883216316823294e+001
 1.000000000000000e+002; 1.694779594632327e+001
