Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.HipExtensorMuscles.IsometricStrength.Output.HipAngle.Val;Main.Studies.ParameterStudies.HipExtensorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 1.294263553790823e+002
 1.000000000000000e+001; 1.679859354521631e+002
 2.000000000000000e+001; 2.059887407835852e+002
 3.000000000000000e+001; 2.405822310514463e+002
 4.000000000000000e+001; 2.688929982484844e+002
 5.000000000000000e+001; 2.924379525813793e+002
 6.000000000000000e+001; 3.107183348731556e+002
 7.000000000000000e+001; 3.143068371045058e+002
 8.000000000000000e+001; 3.137110456411705e+002
 9.000000000000000e+001; 2.957485812752299e+002
 1.000000000000000e+002; 2.670469568809606e+002
