---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
1.697142857142856e+000 2.800293508867841e-002 9.333591231786381e-001 -3.074195229120889e-001 -5.069557530584273e-002 1.162617391472414e-001 -5.846077168367996e-002 -9.842220283362518e-002 1.558918409806025e-001 -2.482439120212815e-001 -1.156342063899188e-002
1.706938775510203e+000 4.128603661863731e-002 9.356140063471556e-001 -3.062092582359289e-001 -5.585722196109564e-002 1.133427237831861e-001 -5.622689259659921e-002 -1.004183243351307e-001 1.609939256451962e-001 -2.439907717923985e-001 -7.986243781486636e-003
1.716734693877549e+000 5.436715145034845e-002 9.379062363523349e-001 -3.049696513649934e-001 -6.095909306492806e-002 1.107219627018619e-001 -5.414119807295663e-002 -1.023974718417404e-001 1.657134427690454e-001 -2.397521214573639e-001 -4.241613854797479e-003
1.726530612244896e+000 6.724619371516852e-002 9.402070146512592e-001 -3.037266838921290e-001 -6.598297418575827e-002 1.083558409942909e-001 -5.219681596915304e-002 -1.043437907233527e-001 1.700790450240557e-001 -2.354337167102586e-001 -3.657490778744076e-004
1.736326530612243e+000 7.993247574447589e-002 9.424941396986334e-001 -3.025030412647994e-001 -7.086159129356862e-002 1.061522602726615e-001 -5.033055397857863e-002 -1.062872437185500e-001 1.740537898088923e-001 -2.309209467843387e-001 3.572615772255669e-003
1.746122448979590e+000 9.244097225262740e-002 9.447513394984671e-001 -3.013152821834228e-001 -7.548925802383733e-002 1.039966483038572e-001 -4.846455937271070e-002 -1.082656501864008e-001 1.775441873522776e-001 -2.261084928110657e-001 7.510180728477708e-003
1.755918367346937e+000 1.047887339476100e-001 9.469668030376423e-001 -3.001730036166808e-001 -7.974098638714305e-002 1.017765746742019e-001 -4.654432212087888e-002 -1.102871727318073e-001 1.804226933591769e-001 -2.209194135453655e-001 1.135277519554746e-002
1.765714285714284e+000 1.169910783720737e-001 9.491313316015394e-001 -2.990794760650027e-001 -8.349270378228620e-002 9.939500685754155e-002 -4.456186353441252e-002 -1.123168248950407e-001 1.825536243410217e-001 -2.153197065426316e-001 1.502629445359646e-002
1.775510204081630e+000 1.290602594651650e-001 9.512367339921771e-001 -2.980338858683561e-001 -8.663702835314989e-002 9.677654190600826e-002 -4.255709103477118e-002 -1.142788375341393e-001 1.838162166845877e-001 -2.093173337611921e-001 1.846590179677594e-002
1.785306122448977e+000 1.410057705733274e-001 9.532746500976397e-001 -2.970339112841141e-001 -8.909344115459528e-002 9.386189526817423e-002 -4.060642781309414e-002 -1.160707183250689e-001 1.841206012536630e-001 -2.029477852316679e-001 2.162803487413789e-002
1.795102040816324e+000 1.528357382751163e-001 9.552357378545219e-001 -2.960774186580918e-001 -9.081710014437375e-002 9.060231982217748e-002 -3.880217187977850e-002 -1.175846414173051e-001 1.834203865180878e-001 -1.962575672741207e-001 2.449207644566198e-002
1.804897959183671e+000 1.645578639531668e-001 9.571095682677028e-001 -2.951635454099074e-001 -9.179643577580206e-002 8.696651200966676e-002 -3.723093769866763e-002 -1.187295791941700e-001 1.817125662302095e-001 -1.893022810615885e-001 2.705840306783624e-002
1.814693877551018e+000 1.761798325782265e-001 9.588844318041815e-001 -2.942920217860050e-001 -9.205506495825701e-002 8.294662909970962e-002 -3.595537872731134e-002 -1.194514135665460e-001 1.790390392084577e-001 -1.821465521414674e-001 2.935155988852882e-002
1.824489795918365e+000 1.877091026869384e-001 9.605478948211289e-001 -2.934633471827206e-001 -9.163767395243273e-002 7.855995591517995e-002 -3.500459788468088e-002 -1.197420044013149e-001 1.754706066597265e-001 -1.748629342662828e-001 3.141662971096907e-002
1.834285714285711e+000 1.991528670911391e-001 9.620871930827460e-001 -2.926781743234328e-001 -9.060599229154065e-002 7.383808330075259e-002 -3.437178206439142e-002 -1.196399246329432e-001 1.710993598048819e-001 -1.675201772960518e-001 3.331405142889085e-002
1.844081632653058e+000 2.105178086522760e-001 9.634902922501588e-001 -2.919376378092609e-001 -8.902752115670549e-002 6.881708773807782e-002 -3.402312820178095e-002 -1.192173386837051e-001 1.660243647656745e-001 -1.601748340115278e-001 3.511068654596097e-002
1.853877551020405e+000 2.218104326909010e-001 9.647465382619320e-001 -2.912430097584352e-001 -8.697171086179870e-002 6.352989280926491e-002 -3.390625158889681e-002 -1.185671067946856e-001 1.603448785134541e-001 -1.528657795011108e-001 3.687043396800355e-002
1.863673469387752e+000 2.330374230899890e-001 9.658470691698914e-001 -2.905952945713878e-001 -8.450258923755268e-002 5.800442635887460e-002 -3.395693871279827e-002 -1.177922229794409e-001 1.541500476685921e-001 -1.456154415588647e-001 3.864753994244657e-002
1.873469387755099e+000 2.442057125399730e-001 9.667849478483033e-001 -2.899946384586868e-001 -8.167452425345166e-002 5.226575083683205e-002 -3.410633667486853e-002 -1.169965661743252e-001 1.475126549619112e-001 -1.384348705064577e-001 4.048481966180883e-002
1.883265306122446e+000 2.553221922603816e-001 9.675552979529184e-001 -2.894399803375296e-001 -7.853278017545147e-002 4.634029409093010e-002 -3.429297682260949e-002 -1.162714703586429e-001 1.404897556647523e-001 -1.313300370735215e-001 4.241476946958991e-002
1.893061224489792e+000 2.663933785224912e-001 9.681554708552198e-001 -2.889291485517336e-001 -7.511707019823204e-002 4.025915707219396e-002 -3.447544442731051e-002 -1.156816000386256e-001 1.331281539827425e-001 -1.243061720026882e-001 4.446068983294770e-002
1.902857142857139e+000 2.774252044382301e-001 9.685850923893432e-001 -2.884593753002698e-001 -7.146573464242390e-002 3.405903704988011e-002 -3.463819801254171e-002 -1.152586009427556e-001 1.254715302504486e-001 -1.173692481191329e-001 4.663715376342228e-002
1.912653061224486e+000 2.884229744636387e-001 9.688458833245263e-001 -2.880280656984480e-001 -6.762021568069378e-002 2.778174652693477e-002 -3.478971523552094e-002 -1.150038742036484e-001 1.175684099871221e-001 -1.105262660213834e-001 4.895045118172731e-002
1.922448979591833e+000 2.993915926512761e-001 9.689412501455161e-001 -2.876335966250709e-001 -6.362990376240515e-002 2.147245552407462e-002 -3.495693370150636e-002 -1.148953222607292e-001 1.094802821078691e-001 -1.037846225689342e-001 5.139869055222151e-002
1.932244897959180e+000 3.103359939695430e-001 9.688757590425362e-001 -2.872758855087069e-001 -5.955575970236149e-002 1.517549472881785e-002 -3.517871539823621e-002 -1.148942685397605e-001 1.012870808980173e-001 -9.714937517537198e-002 5.397030197019328e-002
1.942040816326527e+000 3.212615233785539e-001 9.686546890007578e-001 -2.869565266529747e-001 -5.547047963863266e-002 8.928831016110417e-003 -3.549938198194597e-002 -1.149518876656509e-001 9.308719255084388e-002 -9.061999333743705e-002 5.664111051354193e-002
1.951836734693873e+000 3.321741510597595e-001 9.682837381370694e-001 -2.866785382373679e-001 -5.145456248983819e-002 2.760664792484269e-003 -3.596260229108732e-002 -1.150157966589822e-001 8.499171231025543e-002 -8.419070438774208e-002 5.937243814580823e-002
1.961632653061220e+000 3.430806033462968e-001 9.677687556432432e-001 -2.864459053091882e-001 -4.759030019716343e-002 -3.310602146457509e-003 -3.660506123669314e-002 -1.150376848687237e-001 7.711564955953937e-002 -7.785481510436550e-002 6.211282231337297e-002
1.971428571428567e+000 3.539882536786063e-001 9.671155604783284e-001 -2.862633501069967e-001 -4.395381911994079e-002 -9.273708948459136e-003 -3.745274164703072e-002 -1.149785583018201e-001 6.956733600564501e-002 -7.161038325194372e-002 6.480280307063446e-002
1.981224489795914e+000 3.649051756216809e-001 9.663295490704141e-001 -2.861356895057254e-001 -4.061490409794780e-002 -1.512352434190278e-002 -3.851544107246789e-002 -1.148157891865111e-001 6.244599890480268e-002 -6.546171491704893e-002 6.738073355782238e-002
1.991020408163261e+000 3.758401141220751e-001 9.654155976441066e-001 -2.860679538723489e-001 -3.763465192818111e-002 -2.085867876284842e-002 -3.978773704292201e-002 -1.145422333222217e-001 5.583912091514944e-002 -5.942076356333927e-002 6.978599117370651e-002
2.000816326530608e+000 3.868032117040560e-001 9.643777453527009e-001 -2.860656846732431e-001 -3.506688573559755e-002 -2.648383210383876e-002 -4.124749001909509e-002 -1.141663517521151e-001 4.982396024473443e-002 -5.350208907833084e-002 7.196063776674413e-002
2.010612244897955e+000 3.978067926333008e-001 9.632187808838665e-001 -2.861358556922253e-001 -3.295716385860133e-002 -3.201581492979644e-002 -4.285551093714039e-002 -1.137103957080499e-001 4.446703856193728e-002 -4.771323453394483e-002 7.384950134106177e-002
2.020408163265302e+000 4.088657916239914e-001 9.619396414183778e-001 -2.862872907952521e-001 -3.134643539117531e-002 -3.749111488690216e-002 -4.455273707309139e-002 -1.132126270863469e-001 3.982790898111873e-002 -4.204378039818475e-002 7.540413167337173e-002
2.030204081632649e+000 4.199970078033190e-001 9.605393174947771e-001 -2.865310982576080e-001 -3.027029163272453e-002 -4.296327337182548e-002 -4.626871847842436e-002 -1.127187073021421e-001 3.595992025699929e-002 -3.646516266477071e-002 7.658428996031252e-002
2.039999999999996e+000 4.312180740602052e-001 9.590151793447641e-001 -2.868796032690142e-001 -2.976183156268287e-002 -4.849337405023957e-002 -4.793331059628690e-002 -1.122697306037174e-001 3.291352958389465e-002 -3.093752933067785e-002 7.735256217003504e-002
2.049795918367343e+000 4.425457209791138e-001 9.573645314170652e-001 -2.873440996531783e-001 -2.985007799724022e-002 -5.413365476876209e-002 -4.949403213929289e-002 -1.118861789650546e-001 3.073353905168316e-002 -2.542645763758096e-002 7.768640096901849e-002
2.059591836734690e+000 4.539938178579848e-001 9.555875555789175e-001 -2.879315076748288e-001 -3.055053348096669e-002 -5.991191065988044e-002 -5.093372309534564e-002 -1.115518536276038e-001 2.944473186729709e-002 -1.992090946450135e-002 7.758058257218056e-002
2.069387755102037e+000 4.655724449913684e-001 9.536910426480517e-001 -2.886398798513838e-001 -3.184841853510372e-002 -6.582878971845463e-002 -5.227368623793787e-002 -1.112124278833947e-001 2.902326459185500e-002 -1.443730890830570e-002 7.703460607327978e-002
2.079183673469384e+000 4.772882821881798e-001 9.516919404086260e-001 -2.894556167484284e-001 -3.367707090607328e-002 -7.186401030991596e-002 -5.355980867738540e-002 -1.107933935985995e-001 2.936324938677494e-002 -9.014383310061916e-003 7.606749127083996e-002
2.088979591836731e+000 4.891465522376556e-001 9.496188684181328e-001 -2.903535140961161e-001 -3.589985775005999e-002 -7.799316333757478e-002 -5.483570360158698e-002 -1.102286204276801e-001 3.025125315342992e-002 -3.695987945401672e-003 7.471186972696221e-002
2.098775510204078e+000 5.011530328599153e-001 9.475110838419621e-001 -2.913004954610634e-001 -3.830950363639679e-002 -8.419893019341673e-002 -5.612081048736048e-002 -1.094824299824067e-001 3.137054161352697e-002 1.481350965515592e-003 7.301093684498199e-002
2.108571428571425e+000 5.133144992153883e-001 9.454156082757153e-001 -2.922611073069779e-001 -4.064438352651118e-002 -9.046892294904696e-002 -5.741319647652099e-002 -1.085445575975714e-001 3.233303508251698e-002 6.489858920108129e-003 7.100396152050960e-002
2.118367346938773e+000 5.256373700688553e-001 9.433836467577712e-001 -2.932031427713186e-001 -4.261920868056327e-002 -9.678006310945309e-002 -5.871171599318388e-002 -1.074063764878006e-001 3.273239489622048e-002 1.129853343407739e-002 6.872202402931657e-002
2.128163265306120e+000 5.381259238935595e-001 9.414670542869211e-001 -2.941014248640778e-001 -4.395594615062842e-002 -1.030852123227095e-001 -6.003724394158507e-002 -1.060387033756212e-001 3.219354840321211e-002 1.586158429368533e-002 6.618390596909829e-002
2.137959183673467e+000 5.507813795718676e-001 9.397151699342544e-001 -2.949393479771174e-001 -4.440924716716754e-002 -1.093106512760511e-001 -6.143759343332463e-002 -1.043866017458433e-001 3.040805507582588e-002 2.011625367032088e-002 6.339216414173240e-002
2.147755102040814e+000 5.636025132201320e-001 9.381719091645303e-001 -2.957088540314379e-001 -4.379169584395760e-002 -1.153642424089669e-001 -6.296684968139293e-002 -1.023912367427106e-001 2.716146706667546e-002 2.399066647000814e-002 6.034181478166161e-002
2.157551020408161e+000 5.765860076535032e-001 9.368740555241075e-001 -2.964089757519725e-001 -4.198808886685058e-002 -1.211488564277135e-001 -6.466213963952050e-002 -1.000143274006234e-001 2.234275760665773e-002 2.741571534509884e-002 5.702042659984535e-002
2.167346938775508e+000 5.897261144139425e-001 9.358506822278827e-001 -2.970442870113594e-001 -3.896313711602857e-002 -1.265746450101435e-001 -6.652285682656250e-002 -9.726143377116076e-002 1.594528651955409e-002 3.033479627216731e-002 5.341420295682209e-002
2.177142857142855e+000 6.030133324777922e-001 9.351236197543943e-001 -2.976237044300691e-001 -3.475904703830807e-002 -1.315675418611204e-001 -6.850266360036302e-002 -9.419269993582544e-002 8.057845351170196e-003 3.271037478143211e-002 4.951348745120795e-002
2.186938775510202e+000 6.164327767757513e-001 9.347081933519308e-001 -2.981597453420770e-001 -2.948518104759522e-002 -1.360753096808136e-001 -7.051230098936898e-002 -9.092199936938666e-002 -1.150851750203320e-003 3.452843560944788e-002 4.531649922705498e-002
2.196734693877549e+000 6.299629858174343e-001 9.346133729614526e-001 -2.986680384500315e-001 -2.330379075676393e-002 -1.400743490885774e-001 -7.242912229493627e-002 -8.760768645590428e-002 -1.145011971558371e-002 3.580167815290335e-002 4.083066143891859e-002
2.206530612244896e+000 6.435756689199916e-001 9.348411100279684e-001 -2.991669389687000e-001 -1.641512606264739e-002 -1.435781060278563e-001 -7.411490941899197e-002 -8.443240079432837e-002 -2.256412814008604e-002 3.657155427112753e-002 3.607307425463605e-002
2.216326530612243e+000 6.572364731860172e-001 9.353855558714178e-001 -2.996769899402531e-001 -9.040816856904438e-003 -1.466442470331415e-001 -7.544505568357973e-002 -8.156875274471864e-002 -3.418918031378172e-002 3.690966181209975e-002 3.107191501342652e-002
2.226122448979590e+000 6.709063238707587e-001 9.362328950213973e-001 -3.002198053392748e-001 -1.402338442983612e-003 -1.493756810529123e-001 -7.634226281418000e-002 -7.914016899887383e-002 -4.601660696596881e-002 3.691796716765013e-002 2.586911875023825e-002
2.235918367346937e+000 6.845426104123085e-001 9.373617926318497e-001 -3.008161133111484e-001 6.305055428550096e-003 -1.519101167882673e-001 -7.680084876365320e-002 -7.719397250467691e-002 -5.776266267087094e-002 3.672248875051865e-002 2.052241166385401e-002
2.245714285714284e+000 6.981000150057211e-001 9.387441126087752e-001 -3.014831120524844e-001 1.393781941301654e-002 -1.543966014778460e-001 -7.689292200012178e-002 -7.569593308857535e-002 -6.920036398099290e-002 3.645487730890880e-002 1.510433469684262e-002
2.255510204081631e+000 7.115318091777448e-001 9.403457755048239e-001 -3.022317869101121e-001 2.142116440544708e-002 -1.569647461237542e-001 -7.675392637266110e-002 -7.454668437042310e-002 -8.018402886985300e-002 3.622528722261900e-002 9.700656160667837e-003
2.265306122448978e+000 7.247925856255224e-001 9.421279208688156e-001 -3.030648728238849e-001 2.874690722689633e-002 -1.596970287372153e-001 -7.655175597255305e-002 -7.361168206894692e-002 -9.065306883298099e-002 3.609780116835635e-002 4.389958446647500e-003
2.275102040816325e+000 7.378424793062416e-001 9.440485716943429e-001 -3.039763916693003e-001 3.595169284659042e-002 -1.626083835594514e-001 -7.643446359102575e-002 -7.277403915495961e-002 -1.006140959084888e-001 3.607291932820231e-002 -7.479833507792516e-004
2.284897959183672e+000 7.506514105519405e-001 9.460649693317053e-001 -3.049525912095610e-001 4.307432228713144e-002 -1.656401930708968e-001 -7.648579506839522e-002 -7.197537693193759e-002 -1.100961777257169e-001 3.608422099146280e-002 -5.655453703792002e-003
2.294693877551020e+000 7.632018310971122e-001 9.481363643727127e-001 -3.059747367464660e-001 5.011412358468900e-002 -1.686682443579224e-001 -7.669842436712453e-002 -7.124082662281554e-002 -1.191026671526772e-001 3.600789686628192e-002 -1.029155877149455e-002
2.304489795918367e+000 7.754893626244180e-001 9.502268730704788e-001 -3.070228644429686e-001 5.700708897560114e-002 -1.715256031155730e-001 -7.698961662178305e-002 -7.065561682885045e-002 -1.275766788550962e-001 3.568493533039522e-002 -1.467831328412602e-002
2.314285714285714e+000 7.875207169599447e-001 9.523072565553443e-001 -3.080795380692668e-001 6.363186690233923e-002 -1.740322193677497e-001 -7.722791347026164e-002 -7.034271429815245e-002 -1.354009574983342e-001 3.494989713943922e-002 -1.883384467872726e-002
2.324081632653061e+000 7.993108534076605e-001 9.543555607910134e-001 -3.091319219410414e-001 6.983176361646581e-002 -1.760220930628582e-001 -7.727883538646582e-002 -7.041402691294871e-002 -1.424155516540659e-001 3.365560032130472e-002 -2.280501716281990e-002
2.333877551020408e+000 8.108794768323726e-001 9.563563171569675e-001 -3.101722276182368e-001 7.544280751283286e-002 -1.773605103872527e-001 -7.703238683157666e-002 -7.094792365100511e-002 -1.484474565237588e-001 3.168924583693537e-002 -2.665201824532392e-002
