Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 3.000000000000000e+001; 8.862299396677032e+001
 2.500000000000000e+001; 1.000432620606264e+002
 2.000000000000000e+001; 1.094698281518180e+002
 1.500000000000000e+001; 1.152695271449722e+002
 1.000000000000000e+001; 1.160583801020188e+002
 5.000000000000000e+000; 1.114663950214647e+002
 0.000000000000000e+000; 1.024371206751567e+002
-5.000000000000000e+000; 8.995982505219790e+001
-1.000000000000000e+001; 7.586021827982236e+001
-1.500000000000000e+001; 6.178954744073710e+001
-2.000000000000000e+001; 4.890131964071660e+001
-2.500000000000000e+001; 3.776460171866741e+001
-3.000000000000000e+001; 2.845284743426993e+001
