Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.HipExtensorMuscles.IsometricStrength.Output.HipAngle.Val;Main.Studies.ParameterStudies.HipExtensorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 1.328139296514900e+002
 1.000000000000000e+001; 1.648514619053954e+002
 2.000000000000000e+001; 1.935400046307965e+002
 3.000000000000000e+001; 2.157582594592143e+002
 4.000000000000000e+001; 2.290465767049883e+002
 5.000000000000000e+001; 2.358071306497130e+002
 6.000000000000000e+001; 2.407992056934281e+002
 7.000000000000000e+001; 2.302180630975219e+002
 8.000000000000000e+001; 2.191225811571884e+002
 9.000000000000000e+001; 2.019559981480711e+002
 1.000000000000000e+002; 1.808893372990483e+002
