Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.HipFlexorMuscles.IsometricStrength.Output.HipAngle.Val;Main.Studies.ParameterStudies.HipFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 6.229249865652204e+001
 1.000000000000000e+001; 5.294053933098419e+001
 2.000000000000000e+001; 4.444367980955452e+001
 3.000000000000000e+001; 3.897712649658626e+001
 4.000000000000000e+001; 3.848632951594787e+001
 5.000000000000000e+001; 3.798552429858267e+001
 6.000000000000000e+001; 4.151191022767085e+001
 7.000000000000000e+001; 4.187780236992379e+001
 8.000000000000000e+001; 3.987159515301918e+001
 9.000000000000000e+001; 3.655012152167829e+001
 1.000000000000000e+002; 3.319631279443156e+001
