Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 3.000000000000000e+001; 6.168060132871993e+000
 2.500000000000000e+001; 8.580234659691733e+000
 2.000000000000000e+001; 1.134763245652263e+001
 1.500000000000000e+001; 1.396688177685581e+001
 1.000000000000000e+001; 1.637582752230413e+001
 5.000000000000000e+000; 1.850185441526972e+001
 0.000000000000000e+000; 2.025424960870964e+001
-5.000000000000000e+000; 2.155534634301860e+001
-1.000000000000000e+001; 2.232475649073155e+001
-1.500000000000000e+001; 2.257490526782391e+001
-2.000000000000000e+001; 2.232153927319511e+001
-2.500000000000000e+001; 2.170795261862434e+001
-3.000000000000000e+001; 2.227003251954054e+001
