Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 3.000000000000000e+001; 5.620325816329308e+000
 2.500000000000000e+001; 7.360086395984570e+000
 2.000000000000000e+001; 9.409894432227061e+000
 1.500000000000000e+001; 1.173764361619167e+001
 1.000000000000000e+001; 1.426248834561580e+001
 5.000000000000000e+000; 1.700830049829810e+001
 0.000000000000000e+000; 2.015241982451566e+001
-5.000000000000000e+000; 2.298217870005666e+001
-1.000000000000000e+001; 2.524184678686188e+001
-1.500000000000000e+001; 2.665494022041603e+001
-2.000000000000000e+001; 2.697834960505148e+001
-2.500000000000000e+001; 2.611643152278301e+001
-3.000000000000000e+001; 2.408464306961076e+001
