---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "GaitNormal0001-processed-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
1.912653061224486e+000 -4.191746381431875e-001 -8.229566949829015e-002 -7.139832987019169e-002 1.392557884276950e+000 1.560097806527308e-001 3.277464659386061e-001
1.922448979591833e+000 -4.435452405502814e-001 -7.415505612022444e-002 -7.783863819111676e-002 1.374151839632390e+000 1.598917951994406e-001 3.131442361986629e-001
1.932244897959180e+000 -4.662617390164797e-001 -6.575305310987889e-002 -8.456862791060733e-002 1.350596152547653e+000 1.625614359284653e-001 2.977802435675525e-001
1.942040816326527e+000 -4.872460419246769e-001 -5.715499598634311e-002 -9.162945082637368e-002 1.321959416690763e+000 1.640889122852904e-001 2.822171656045536e-001
1.951836734693873e+000 -5.064289694121616e-001 -4.841423595102667e-002 -9.909394780703286e-002 1.288316053721914e+000 1.644968389880775e-001 2.667640952578065e-001
1.961632653061220e+000 -5.237426559027885e-001 -3.956110817299297e-002 -1.070689599932749e-001 1.249748431527649e+000 1.637509524347172e-001 2.514382994659525e-001
1.971428571428567e+000 -5.391133822773605e-001 -3.059182231499591e-002 -1.156804093218468e-001 1.206348382556540e+000 1.617744797103519e-001 2.360825800999240e-001
1.981224489795914e+000 -5.524608538146355e-001 -2.146637522881356e-002 -1.250795647093774e-001 1.158232894308316e+000 1.584321985165986e-001 2.202293300250328e-001
1.991020408163261e+000 -5.637012372655326e-001 -1.210703837276839e-002 -1.354238299113461e-001 1.105556734675729e+000 1.535506680321175e-001 2.032767869342704e-001
2.000816326530608e+000 -5.727512682517699e-001 -2.402745482102509e-003 -1.468712322587372e-001 1.048533507403594e+000 1.469218031149602e-001 1.845197941185183e-001
2.010612244897955e+000 -5.795316648000959e-001 7.780118510409162e-003 -1.595560194928719e-001 9.874572426769427e-001 1.383341324089389e-001 1.633095590860818e-001
2.020408163265302e+000 -5.839809836494995e-001 1.857640702865759e-002 -1.735793803028516e-001 9.227474251032392e-001 1.275731077150375e-001 1.389416685973969e-001
2.030204081632649e+000 -5.860840276206288e-001 3.008362641852225e-002 -1.889413283398235e-001 8.549949702846985e-001 1.144706274426062e-001 1.108888556365968e-001
2.039999999999996e+000 -5.859174821133102e-001 4.231044607245948e-002 -2.054836164772371e-001 7.850232377019329e-001 9.893542766118087e-002 7.876412909581168e-002
2.049795918367343e+000 -5.836980619691512e-001 5.512059446091611e-002 -2.228216129063046e-001 7.139284243486332e-001 8.100553200918251e-002 4.246299366957882e-002
2.059591836734690e+000 -5.798067271699718e-001 6.817509925908083e-002 -2.402678110191323e-001 6.430608654254290e-001 6.095287995884400e-002 2.495565144886239e-003
2.069387755102037e+000 -5.747710282038101e-001 8.093362651154878e-002 -2.568878976296736e-001 5.739555471530697e-001 3.932581017722706e-002 -4.011183700612930e-002
2.079183673469384e+000 -5.691778080934348e-001 9.271173572511060e-002 -2.716299693617124e-001 5.081789242643804e-001 1.697743521858415e-002 -8.373649604489696e-002
2.088979591836731e+000 -5.635497644446023e-001 1.028249831250221e-001 -2.835833207506936e-001 4.471680506465387e-001 -5.005232022693747e-003 -1.263996912778159e-001
2.098775510204078e+000 -5.582426000222739e-001 1.107613933420222e-001 -2.922308757584302e-001 3.921202029015474e-001 -2.544544651264167e-002 -1.659706851814601e-001
2.108571428571425e+000 -5.534316913304775e-001 1.163560704554827e-001 -2.976425488709683e-001 3.439959478068060e-001 -4.326855635987396e-002 -2.006227275644175e-001
2.118367346938773e+000 -5.491714522899820e-001 1.198467182110328e-001 -3.004317224848332e-001 3.035608526068326e-001 -5.765436625637157e-002 -2.289246768896348e-001
2.128163265306120e+000 -5.454769411306528e-001 1.218097538675409e-001 -3.015510248715309e-001 2.714100622303597e-001 -6.813920318952285e-002 -2.498804061258711e-001
2.137959183673467e+000 -5.423731868471362e-001 1.230066283540352e-001 -3.020265308933693e-001 2.479366965900811e-001 -7.466049048911995e-002 -2.629802515410966e-001
2.147755102040814e+000 -5.398791177379478e-001 1.241602389652503e-001 -3.026753721048785e-001 2.332356919267447e-001 -7.754552021179066e-002 -2.679840674732561e-001
2.157551020408161e+000 -5.379750695937545e-001 1.258163688155183e-001 -3.039905903915366e-001 2.270390388922986e-001 -7.745681709559749e-002 -2.650377613030946e-001
2.167346938775508e+000 -5.365651378633715e-001 1.282674290093275e-001 -3.061106046644527e-001 2.286839436788451e-001 -7.528337707627721e-002 -2.546517157956263e-001
2.177142857142855e+000 -5.354604653698541e-001 1.315533012358017e-001 -3.088655218301203e-001 2.371387824152148e-001 -7.198926732130404e-002 -2.376790359053658e-001
