---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
1.971428571428567e+000 3.539882689826730e-001 9.671156204748453e-001 -2.862628341621254e-001 -4.395342157572567e-002 -9.273100082110020e-003 -3.745238137220418e-002 -1.149788783669110e-001 6.956582907906460e-002 -7.161135162242224e-002 6.480264916254638e-002
1.981224489795914e+000 3.649051876872355e-001 9.663295788926739e-001 -2.861351813279197e-001 -4.061421132592142e-002 -1.512302380783659e-002 -3.851514255739809e-002 -1.148160185800140e-001 6.244414279584615e-002 -6.546260714093868e-002 6.738056990799347e-002
1.991020408163261e+000 3.758401245109475e-001 9.654155951168904e-001 -2.860674563273518e-001 -3.763367239929812e-002 -2.085830168968661e-002 -3.978748411233554e-002 -1.145423900675203e-001 5.583692972921425e-002 -5.942156175744692e-002 6.978581819218212e-002
2.000816326530608e+000 3.868032214439345e-001 9.643777087739831e-001 -2.860652003982906e-001 -3.506562784218011e-002 -2.648359007807710e-002 -4.124727327697420e-002 -1.141664468708596e-001 4.982144825081582e-002 -5.350277896175880e-002 7.196045554809963e-002
2.010612244897955e+000 3.978068015615531e-001 9.632187097172316e-001 -2.861353870319559e-001 -3.295563207434278e-002 -3.201571162533590e-002 -4.285533627550441e-002 -1.137104245191107e-001 4.446421663487177e-002 -4.771381030472301e-002 7.384930942552948e-002
2.020408163265302e+000 4.088657977834982e-001 9.619395370415369e-001 -2.862868392912771e-001 -3.134462780109092e-002 -3.749114230762407e-002 -4.455263322458986e-002 -1.132125616307068e-001 3.982478167503086e-002 -4.204424906392841e-002 7.540392883150746e-002
2.030204081632649e+000 4.199970066279617e-001 9.605391841624241e-001 -2.865306644404136e-001 -3.026819312685495e-002 -4.296340635428031e-002 -4.626874779666613e-002 -1.127184854729406e-001 3.595647890188238e-002 -3.646555056066075e-002 7.658407389216897e-002
2.039999999999996e+000 4.312180578531448e-001 9.590150250485339e-001 -2.868791862642879e-001 -2.975940752639191e-002 -4.849356709527752e-002 -4.793357535798770e-002 -1.122692501405044e-001 3.290974513599878e-002 -3.093788643762739e-002 7.735232945576000e-002
2.049795918367343e+000 4.425456788089134e-001 9.573643684639877e-001 -2.873436968493741e-001 -2.984726880979407e-002 -5.413384246748021e-002 -4.949467447322824e-002 -1.118852982462557e-001 3.072935526416576e-002 -2.542685815491401e-002 7.768614749746640e-002
2.059591836734690e+000 4.539937362925436e-001 9.555874003339238e-001 -2.879311150313078e-001 -3.054725341234925e-002 -5.991201327113016e-002 -5.093491317985509e-002 -1.115504046804581e-001 2.944006361236785e-002 -1.992144645549377e-002 7.758030471208584e-002
2.069387755102037e+000 4.655723101122454e-001 9.536909138309628e-001 -2.886394925101085e-001 -3.184456686964556e-002 -6.582872734525580e-002 -5.227559286260075e-002 -1.112102473742096e-001 2.901800876589199e-002 -1.443807866887713e-002 7.703430252475062e-002
2.079183673469384e+000 4.772880825619199e-001 9.516918558757609e-001 -2.894552302152131e-001 -3.367255591522974e-002 -7.186372108496753e-002 -5.356255962006441e-002 -1.107903632172120e-001 2.935731052249199e-002 -9.015463565113657e-003 7.606716469296709e-002
2.088979591836731e+000 4.891462819411466e-001 9.496188413151521e-001 -2.903531253889926e-001 -3.589462872642542e-002 -7.799261888415754e-002 -5.483934931577630e-002 -1.102247023432768e-001 3.024457850184149e-002 -3.697417455551215e-003 7.471152703864016e-002
2.098775510204078e+000 5.011526933647441e-001 9.475111197675581e-001 -2.913001036639436e-001 -3.830357853367742e-002 -8.419814027720096e-002 -5.612530610914748e-002 -1.094776824000853e-001 3.136315206665721e-002 1.479581482762127e-003 7.301058791623613e-002
2.108571428571425e+000 5.133140993953622e-001 9.454157045418227e-001 -2.922607132588220e-001 -4.063786034265746e-002 -9.046792853440211e-002 -5.741840863207341e-002 -1.085391248983888e-001 3.232503824541646e-002 6.487801870969944e-003 7.100361675730336e-002
2.118367346938773e+000 5.256369245808452e-001 9.433837938686801e-001 -2.932027483136140e-001 -4.261225776521477e-002 -9.677892078466011e-002 -5.871744768286828e-002 -1.074004621555889e-001 3.272397728257924e-002 1.129626803009384e-002 6.872169229897832e-002
2.128163265306120e+000 5.381254506968515e-001 9.414672387802844e-001 -2.941010321206305e-001 -4.394878839216570e-002 -1.030839771832148e-001 -6.004326621565658e-002 -1.060325377454217e-001 3.218495203347385e-002 1.585919657189820e-002 6.618359362921367e-002
2.137959183673467e+000 5.507808975524058e-001 9.397153772430589e-001 -2.949389590097595e-001 -4.440212794297609e-002 -1.093093651861805e-001 -6.144367269050541e-002 -1.043804154757414e-001 3.039954923391585e-002 2.011382099210946e-002 6.339187503969988e-002
2.147755102040814e+000 5.636020402159881e-001 9.381721264059664e-001 -2.957084706891215e-001 -4.378486020791116e-002 -1.153629265521006e-001 -6.297276730740867e-002 -1.023852431850823e-001 2.715332114801642e-002 2.398824621424162e-002 6.034155129293330e-002
2.157551020408161e+000 5.765855592096320e-001 9.368742733189359e-001 -2.964085996736814e-001 -4.198176292153984e-002 -1.211475105107815e-001 -6.466770290494933e-002 -1.000087137489025e-001 2.233522037456658e-002 2.741334073571409e-002 5.702019055585512e-002
2.167346938775508e+000 5.897257030372218e-001 9.358508958476630e-001 -2.970439196143246e-001 -3.895751431894934e-002 -1.265732493759002e-001 -6.652790505654675e-002 -9.725635657454616e-002 1.593857064071802e-002 3.033247573274550e-002 5.341399616158545e-002
2.177142857142855e+000 6.030129672685792e-001 9.351238295966377e-001 -2.976233468856059e-001 -3.475427847227845e-002 -1.315660609687197e-001 -6.850707222719113e-002 -9.418828196796709e-002 8.052116416083459e-003 3.270809343970211e-002 4.951331146556526e-002
2.186938775510202e+000 6.164324633743720e-001 9.347084047382958e-001 -2.981593985640347e-001 -2.948136950701357e-002 -1.360736964312566e-001 -7.051598419208494e-002 -9.091832704410294e-002 -1.155481773044004e-003 3.452615862917442e-002 4.531635450090951e-002
2.196734693877549e+000 6.299627266396717e-001 9.346135952586613e-001 -2.986677031120883e-001 -2.330098931908478e-002 -1.400725504743365e-001 -7.243203347175806e-002 -8.760480869069477e-002 -1.145359395360282e-002 3.579935649680652e-002 4.083054618730724e-002
2.206530612244896e+000 6.435754635996288e-001 9.348413552231193e-001 -2.991666155586873e-001 -1.641334123189867e-002 -1.435760705973863e-001 -7.411703897880799e-002 -8.443033017641098e-002 -2.256644128531075e-002 3.656913326187471e-002 3.607298359798149e-002
2.216326530612243e+000 6.572363191041326e-001 9.353858368138198e-001 -2.996766788802204e-001 -9.040015726126918e-003 -1.466419341914367e-001 -7.544642658034076e-002 -8.156746892155341e-002 -3.419037072479084e-002 3.690709219851506e-002 3.107184077768928e-002
2.226122448979590e+000 6.709062166999603e-001 9.362332234977943e-001 -3.002195072164305e-001 -1.402459627939784e-003 -1.493730717741408e-001 -7.634292467109571e-002 -7.913962361374648e-002 -4.601674452597405e-002 3.691521795560576e-002 2.586905005501503e-002
2.235918367346937e+000 6.845425446139059e-001 9.373621775160040e-001 -3.008158292062267e-001 6.304088299091878e-003 -1.519072241489514e-001 -7.680087222303850e-002 -7.719409406621523e-002 -5.776183351518558e-002 3.671955984155163e-002 2.052233610395739e-002
2.245714285714284e+000 6.980999841518103e-001 9.387445585193542e-001 -3.014828438383180e-001 1.393608586340872e-002 -1.543934776489848e-001 -7.689239604969290e-002 -7.569662905059313e-002 -6.919865661026502e-002 3.645180805790180e-002 1.510423963850826e-002
2.255510204081631e+000 7.115318060382547e-001 9.403462823005484e-001 -3.022315373672238e-001 2.141874252806144e-002 -1.569614821946628e-001 -7.675295970821654e-002 -7.454783949982131e-002 -8.018152799548946e-002 3.622215684170788e-002 9.700529704620245e-003
2.265306122448978e+000 7.247926021642331e-001 9.421284839721309e-001 -3.030646453682556e-001 2.874387689230930e-002 -1.596937461830719e-001 -7.655047972200460e-002 -7.361315584291139e-002 -9.064985818138972e-002 3.609471986582084e-002 4.389790072174751e-003
2.275102040816325e+000 7.378425070146760e-001 9.440491827000670e-001 -3.039761899831593e-001 3.594814593761664e-002 -1.626052181808466e-001 -7.643302674581991e-002 -7.277567150291067e-002 -1.006102697427383e-001 3.607001150574293e-002 -7.482019615289207e-004
2.284897959183672e+000 7.506514412170839e-001 9.460656167809173e-001 -3.049524186765997e-001 4.307036999151567e-002 -1.656372752449602e-001 -7.648435013283450e-002 -7.197700457217569e-002 -1.100918504348727e-001 3.608160512135421e-002 -5.655727299287505e-003
2.294693877551020e+000 7.632018579010844e-001 9.481370345677499e-001 -3.059745960496156e-001 5.010989627163400e-002 -1.686656799022115e-001 -7.669710420780714e-002 -7.124230881331264e-002 -1.190979755052578e-001 3.600566668122468e-002 -1.029188694658305e-002
2.304489795918367e+000 7.754893811521936e-001 9.502275511639019e-001 -3.070227573034519e-001 5.700272476446778e-002 -1.715234605872233e-001 -7.698851477600012e-002 -7.065685628922555e-002 -1.275717712686050e-001 3.568314817592033e-002 -1.467868968036101e-002
2.314285714285714e+000 7.875207256457433e-001 9.523079276962020e-001 -3.080794653683424e-001 6.362749668939484e-002 -1.740305254171100e-001 -7.722707113223115e-002 -7.034367102387044e-002 -1.353959786955851e-001 3.494857025009140e-002 -1.883425763389911e-002
2.324081632653061e+000 7.993108533462430e-001 9.543562113934527e-001 -3.091318838748005e-001 6.982749511634720e-002 -1.760208366998783e-001 -7.727824415242392e-002 -7.041471408798615e-002 -1.424106245806785e-001 3.365471575474786e-002 -2.280545177545894e-002
2.333877551020408e+000 8.108794710984157e-001 9.563569359555937e-001 -3.101722239038625e-001 7.543871524067010e-002 -1.773596523928758e-001 -7.703200128527163e-002 -7.094839312333090e-002 -1.484426698288498e-001 3.168876009562793e-002 -2.665245884053838e-002
2.343673469387755e+000 8.222476863805557e-001 9.582992910574480e-001 -3.111972911771846e-001 8.031691901766820e-002 -1.779507565233522e-001 -7.641243118560333e-002 -7.199000209244191e-002 -1.533377953908079e-001 2.898035423378393e-002 -3.039578192342634e-002
2.353469387755102e+000 8.334359877854936e-001 9.601753401800021e-001 -3.122067571644514e-001 8.435497192066749e-002 -1.777383315873815e-001 -7.538876538061844e-002 -7.353978733694537e-002 -1.569814522605779e-001 2.550220460201122e-002 -3.407091401397403e-002
2.363265306122449e+000 8.444628257402894e-001 9.619779561942514e-001 -3.132016339943067e-001 8.749868822864526e-002 -1.767002347362430e-001 -7.396964718794777e-002 -7.556489035559696e-002 -1.593196048163449e-001 2.126336315969350e-002 -3.768007744403384e-002
2.373061224489796e+000 8.553443426756587e-001 9.636996356050749e-001 -3.141820953614737e-001 8.974676734876511e-002 -1.748400244618686e-001 -7.220142629379356e-002 -7.799725150223995e-002 -1.603609582464207e-001 1.629807385970557e-002 -4.122636052669890e-002
2.382857142857143e+000 8.660948166697816e-001 9.653316411226312e-001 -3.151465908269776e-001 9.114789559964966e-002 -1.721778649454657e-001 -7.015633535521364e-002 -8.074425186752325e-002 -1.601755763797172e-001 1.065198220313909e-002 -4.470866294729693e-002
2.392653061224490e+000 8.767271509336647e-001 9.668642147186631e-001 -3.160912794234895e-001 9.178480133200280e-002 -1.687468497882798e-001 -6.792034089998054e-002 -8.369952638012276e-002 -1.588789259704778e-001 4.373783834307867e-003 -4.813248372933435e-002
2.402448979591837e+000 8.872535525036374e-001 9.682869856480592e-001 -3.170107668559549e-001 9.176278437022527e-002 -1.645906453296835e-001 -6.557629504992324e-002 -8.676138510317839e-002 -1.566196759980843e-001 -2.489013504184998e-003 -5.150583851277427e-002
2.412244897959184e+000 8.976855622081540e-001 9.695899814012644e-001 -3.178985996315722e-001 9.119119762322220e-002 -1.597638252279927e-001 -6.319405289854133e-002 -8.984500555409603e-002 -1.535582681918177e-001 -9.886834944096794e-003 -5.483752080772015e-002
2.422040816326531e+000 9.080341873340905e-001 9.707642456739706e-001 -3.187484949171657e-001 9.017515294763198e-002 -1.543291911582549e-001 -6.082373561638130e-002 -9.289123704163321e-002 -1.498544401860793e-001 -1.776569793836936e-002 -5.813143362020341e-002
2.431836734693878e+000 9.183095728071248e-001 9.718025486924707e-001 -3.195549030107917e-001 8.880600551130619e-002 -1.483560449708774e-001 -5.849616545937516e-002 -9.586743911935049e-002 -1.456534617297754e-001 -2.606409105787577e-002 -6.138364676793943e-002
2.441632653061225e+000 9.285208917744150e-001 9.726995608965622e-001 -3.203136969104593e-001 8.716246606673825e-002 -1.419188064012706e-001 -5.622255010466405e-002 -9.876815692793266e-002 -1.410849519864559e-001 -3.471196961573834e-002 -6.458142248964881e-002
2.451428571428572e+000 9.386761227367427e-001 9.734518896947420e-001 -3.210223240463139e-001 8.531192183778238e-002 -1.350974430963803e-001 -5.399777398605347e-002 -1.016111282677408e-001 -1.362626623126902e-001 -4.362926766283774e-002 -6.770493066464868e-002
2.461224489795920e+000 9.487822799115810e-001 9.740577487798539e-001 -3.216800136467440e-001 8.331386908390209e-002 -1.279770521357433e-001 -5.180433874731351e-002 -1.044313099284888e-001 -1.312863897166917e-001 -5.272595777975135e-002 -7.073071659994118e-002
2.471020408163267e+000 9.588457757083803e-001 9.745167617443843e-001 -3.222874915991991e-001 8.121700540664475e-002 -1.206485886395532e-001 -4.961942445082900e-002 -1.072710676326361e-001 -1.262374684489719e-001 -6.190158013042527e-002 -7.363668296591076e-002
2.480816326530614e+000 9.688732565344234e-001 9.748294782495918e-001 -3.228469691459530e-001 7.906038156560627e-002 -1.132077068963970e-001 -4.741825890349051e-002 -1.101737907255296e-001 -1.211793901225164e-001 -7.104904973253116e-002 -7.640622344383358e-002
2.490612244897961e+000 9.788720416505624e-001 9.749970332671492e-001 -3.233615396948595e-001 7.687249113614400e-002 -1.057514890584654e-001 -4.517870209561180e-002 -1.131767701793038e-001 -1.161571885273619e-001 -8.006162448318036e-002 -7.903107400472224e-002
2.500408163265308e+000 9.888500251386273e-001 9.750208995401752e-001 -3.238342477100949e-001 7.467138349780776e-002 -9.837123843284368e-002 -4.288703044535383e-002 -1.163035022877026e-001 -1.111982569892809e-001 -8.884290599054930e-002 -8.151305858529838e-002
2.510204081632655e+000 9.988151660469445e-001 9.749028818167249e-001 -3.242671720350017e-001 7.246612088970501e-002 -9.114353418605226e-002 -4.054478337808361e-002 -1.195557018600085e-001 -1.063145021728322e-001 -9.731680865178163e-002 -8.386422764179415e-002
2.520000000000002e+000 1.008775036161477e+000 9.746453415402727e-001 -3.246609588844459e-001 7.025995415535491e-002 -8.412331707007836e-002 -3.817285319760285e-002 -1.229092559459833e-001 -1.015063861859098e-001 -1.054339939403096e-001 -8.610430359447700e-002
2.529795918367349e+000 1.018736544677772e+000 9.742514618370498e-001 -3.250149174039317e-001 6.805478583322429e-002 -7.734201440692945e-002 -3.581193269203511e-002 -1.263150505835675e-001 -9.676848359556702e-002 -1.131719536286302e-001 -8.825591601329230e-002
2.539591836734696e+000 1.028705730300643e+000 9.737253191452229e-001 -3.253273988624112e-001 6.585631913158796e-002 -7.081055626504540e-002 -3.352205154974137e-002 -1.297009686783131e-001 -9.209586084065111e-002 -1.205294395441884e-001 -9.033987095754865e-002
2.549387755102043e+000 1.038687773869147e+000 9.730716652538014e-001 -3.255961824082886e-001 6.367813000659657e-002 -6.452384669171996e-002 -3.137975617885944e-002 -1.329758873263969e-001 -8.748949142013762e-002 -1.275196808559571e-001 -9.237223685257069e-002
2.559183673469390e+000 1.048687361310801e+000 9.722955419403581e-001 -3.258188570542717e-001 6.154246723307543e-002 -5.846430928050328e-002 -2.947005335583422e-002 -1.360389677452993e-001 -8.295826507974932e-002 -1.341656009171464e-001 -9.436319193767928e-002
2.568979591836737e+000 1.058709288897225e+000 9.714018955517336e-001 -3.259931938098093e-001 5.947774763571292e-002 -5.260496874367426e-002 -2.787511940110705e-002 -1.387924519713536e-001 -7.851741656265286e-002 -1.404966211718562e-001 -9.631674061198170e-002
2.578775510204084e+000 1.068759157979934e+000 9.703952360193657e-001 -3.261173354865308e-001 5.751435271481580e-002 -4.691196215200466e-002 -2.666368694350960e-002 -1.411534930286757e-001 -7.418503606004516e-002 -1.465466401703662e-001 -9.823136888023722e-002
2.588571428571431e+000 1.078843885301092e+000 9.692794241448730e-001 -3.261896110053393e-001 5.567938965312516e-002 -4.134594872564601e-002 -2.588442733493451e-002 -1.430611469021037e-001 -6.997719611913053e-002 -1.523533897873411e-001 -1.001024255669967e-001
2.598367346938778e+000 1.088972215753976e+000 9.680574248832425e-001 -3.262086837508103e-001 5.399538461887132e-002 -3.586054438503772e-002 -2.555745029432626e-002 -1.444850147155821e-001 -6.590652404081987e-002 -1.579616380640300e-001 -1.019231656501142e-001
2.608163265306125e+000 1.099154057498542e+000 9.667317039078317e-001 -3.261724362247147e-001 5.247207669396717e-002 -3.040975185928763e-002 -2.568013252563403e-002 -1.454195093482202e-001 -6.197521087335341e-002 -1.634172310399234e-001 -1.036906881397887e-001
2.617959183673472e+000 1.109400999696421e+000 9.653037776099989e-001 -3.260790432681192e-001 5.111506495520594e-002 -2.494477607732892e-002 -2.621043756710337e-002 -1.459022367734346e-001 -5.818460042343102e-002 -1.687742661743897e-001 -1.053996139184262e-001
2.627755102040819e+000 1.119725280268008e+000 9.637748774430094e-001 -3.259255881500786e-001 4.992192697286681e-002 -1.942354628716791e-002 -2.708067554373132e-002 -1.460001852681857e-001 -5.453383034246958e-002 -1.740856733814775e-001 -1.070420790163165e-001
2.637551020408167e+000 1.130140362013372e+000 9.621461806494623e-001 -3.257085202351363e-001 4.888891793814236e-002 -1.381005807640556e-002 -2.820519198518950e-002 -1.457975938847253e-001 -5.102593218827287e-002 -1.794013797463958e-001 -1.086277753714212e-001
2.647346938775514e+000 1.140659998482926e+000 9.604198247553238e-001 -3.254230734159887e-001 4.801781502711637e-002 -8.082342426910527e-003 -2.950330429075335e-002 -1.453720499206407e-001 -4.767566977542254e-002 -1.847586245941017e-001 -1.101538925576804e-001
2.657142857142861e+000 1.151298683896423e+000 9.585993438217146e-001 -3.250650703014508e-001 4.732181200070946e-002 -2.228812186937601e-003 -3.090583238061178e-002 -1.447822910666621e-001 -4.451112297791125e-002 -1.901839138740270e-001 -1.116354588958467e-001
2.666938775510208e+000 1.162070449239500e+000 9.566906969749383e-001 -3.246320336556332e-001 4.682575326454910e-002 3.747917869125317e-003 -3.236562149096740e-002 -1.440589801411745e-001 -4.157096364009954e-002 -1.956878049651050e-001 -1.130872825273810e-001
2.676734693877555e+000 1.172988275567851e+000 9.547033401302099e-001 -3.241252820066281e-001 4.655878430923732e-002 9.831569550215358e-003 -3.385593932723778e-002 -1.432090928750148e-001 -3.889154730248498e-002 -2.012626545447029e-001 -1.145209820487524e-001
2.686530612244902e+000 1.184063712265219e+000 9.526514648508303e-001 -3.235516279349576e-001 4.653784481938873e-002 1.599324180848605e-002 -3.536254571322069e-002 -1.422293746096095e-001 -3.648481825903274e-002 -2.068810484483165e-001 -1.159384287471767e-001
2.696326530612249e+000 1.195306663835100e+000 9.505549441583904e-001 -3.229238814829495e-001 4.674634231929965e-002 2.219404033504180e-002 -3.687236170433939e-002 -1.411240823095598e-001 -3.431327526238397e-002 -2.124967280283562e-001 -1.173275851440929e-001
2.706122448979596e+000 1.206725071771625e+000 9.484395030975913e-001 -3.222597292641707e-001 4.711707284944342e-002 2.838793487083735e-002 -3.836469376727670e-002 -1.399190109654838e-001 -3.227312781957945e-002 -2.180474852372644e-001 -1.186620736917772e-001
2.715918367346943e+000 1.218324554161385e+000 9.463358810879168e-001 -3.215793612222148e-001 4.752780691165053e-002 3.452202275292993e-002 -3.980867205721848e-002 -1.386662062774046e-001 -3.019471017366880e-002 -2.234581528707144e-001 -1.199034717294921e-001
2.725714285714290e+000 1.230108311294773e+000 9.442781199976973e-001 -3.209026943821043e-001 4.781252715426976e-002 4.053366726802943e-002 -4.116656781786572e-002 -1.374385892690456e-001 -2.786206308869843e-002 -2.286430619176234e-001 -1.210062521588127e-001
2.735510204081637e+000 1.242077396705392e+000 9.423013846145800e-001 -3.202469289608578e-001 4.778473825385649e-002 4.634784958362781e-002 -4.240007055496237e-002 -1.363181910690675e-001 -2.504601805606850e-002 -2.335102700046981e-001 -1.219256372619787e-001
2.745306122448984e+000 1.254231213418989e+000 9.404398061759234e-001 -3.196247704829687e-001 4.726499880635259e-002 5.187837021985020e-002 -4.347594288182655e-002 -1.353836582869825e-001 -2.154040232432462e-002 -2.379690162697396e-001 -1.226260746297776e-001
2.755102040816331e+000 1.266567998043225e+000 9.387248500780625e-001 -3.190434278233366e-001 4.610312456882451e-002 5.703296803638658e-002 -4.436949123052713e-002 -1.347002456848427e-001 -1.718908017456502e-002 -2.419368611184262e-001 -1.230900043173376e-001
2.764897959183678e+000 1.279085296482910e+000 9.371840148990622e-001 -3.185040448062635e-001 4.419544234803372e-002 6.172063639660119e-002 -4.506519839442243e-002 -1.343121299935462e-001 -1.190506670588017e-002 -2.453432084168419e-001 -1.233332690465937e-001
2.774693877551025e+000 1.291779112617106e+000 9.358412734793732e-001 -3.180018571444737e-001 4.149174315899956e-002 6.585583678864349e-002 -4.555373490589258e-002 -1.342460282401694e-001 -5.676106912072524e-003 -2.481272829074397e-001 -1.233873262951758e-001
2.784489795918372e+000 1.304643053068802e+000 9.347177349361979e-001 -3.175270645506011e-001 3.799167771363948e-002 6.935901684742674e-002 -4.583388056615843e-002 -1.345076076800505e-001 1.442441207830898e-003 -2.502321870126577e-001 -1.233201619399568e-001
2.794285714285719e+000 1.317666773400909e+000 9.338327641351478e-001 -3.170662323927169e-001 3.373801847147406e-002 7.215376463899226e-002 -4.590790798355802e-002 -1.350913302149453e-001 9.338124100197976e-003 -2.515991493049217e-001 -1.232212105322989e-001
2.804081632653066e+000 1.330834691901725e+000 9.332047492587405e-001 -3.166040900869608e-001 2.880454727786261e-002 7.416618199548797e-002 -4.577427516338400e-002 -1.359939319015835e-001 1.785865075644341e-002 -2.521661653915721e-001 -1.231893349609926e-001
2.813877551020414e+000 1.344125860703096e+000 9.328500800544516e-001 -3.161250441601583e-001 2.328911151860865e-002 7.533352290239326e-002 -4.541706747442999e-002 -1.372279031141226e-001 2.682303287742453e-002 -2.518780740012410e-001 -1.233248230459513e-001
2.823673469387761e+000 1.357514804199443e+000 9.327811439825056e-001 -3.156142533638152e-001 1.730777262323419e-002 7.562355347442851e-002 -4.479683382475005e-002 -1.388313376416898e-001 3.603244113749601e-002 -2.507070759456566e-001 -1.237143255109638e-001
2.833469387755108e+000 1.370972976690658e+000 9.330036413558995e-001 -3.150582920955174e-001 1.098738892718233e-002 7.506080184794639e-002 -4.385371811004121e-002 -1.408616737280838e-001 4.528459492542963e-002 -2.486755906125700e-001 -1.244198304912343e-001
2.843265306122455e+000 1.384469619107920e+000 9.335151401934132e-001 -3.144458227226288e-001 4.450087274953747e-003 7.374723394541616e-002 -4.253260870901852e-002 -1.433665092979561e-001 5.439879991310707e-002 -2.458689084903878e-001 -1.254771985381424e-001
2.853061224489802e+000 1.397971173897846e+000 9.343054910406076e-001 -3.137683511034901e-001 -2.209236044772550e-003 7.186566858678978e-002 -4.081376003449711e-002 -1.463563490086191e-001 6.324740974655840e-002 -2.424340407462889e-001 -1.268762995111894e-001
2.862857142857149e+000 1.411440558884023e+000 9.353578344735259e-001 -3.130208799015889e-001 -8.939354314875591e-003 6.966100234445749e-002 -3.874785599553401e-002 -1.497699813915332e-001 7.177641444698865e-002 -2.385594053802238e-001 -1.285752013292577e-001
2.872653061224496e+000 1.424837203454557e+000 9.366498703629779e-001 -3.122028820034767e-001 -1.574058695985177e-002 6.740517769001930e-002 -3.646607819797292e-002 -1.534675192691473e-001 8.001325976778752e-002 -2.344441490816562e-001 -1.305083119759458e-001
2.882448979591843e+000 1.438119060804546e+000 9.381548392162791e-001 -3.113197491742034e-001 -2.265711555395262e-002 6.535505484431670e-002 -3.415644398182606e-002 -1.572570528657008e-001 8.805471689987396e-002 -2.302651215986185e-001 -1.325894642174798e-001
2.892244897959190e+000 1.451247311950006e+000 9.398427705298976e-001 -3.103837392307915e-001 -2.974822624863106e-002 6.370917617879512e-002 -3.202553741830030e-002 -1.609256012248667e-001 9.602718648990968e-002 -2.261408931264460e-001 -1.347533043588379e-001
