Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 3.000000000000000e+001; 6.532701071034293e+001
 2.500000000000000e+001; 7.128602565802304e+001
 2.000000000000000e+001; 7.485620473658541e+001
 1.500000000000000e+001; 7.509006760932442e+001
 1.000000000000000e+001; 7.216650227534738e+001
 5.000000000000000e+000; 6.795358030444764e+001
 0.000000000000000e+000; 6.195500824091421e+001
-5.000000000000000e+000; 5.481508199667259e+001
-1.000000000000000e+001; 4.668608776764989e+001
-1.500000000000000e+001; 3.891707797025779e+001
-2.000000000000000e+001; 3.123433887035986e+001
-2.500000000000000e+001; 2.434499202461155e+001
-3.000000000000000e+001; 1.834052386642701e+001
