Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 3.000000000000000e+001; 8.061785229125847e+001
 2.500000000000000e+001; 8.593779914014017e+001
 2.000000000000000e+001; 8.703649348530664e+001
 1.500000000000000e+001; 8.490900057590896e+001
 1.000000000000000e+001; 8.093705054160299e+001
 5.000000000000000e+000; 7.268486957907709e+001
 0.000000000000000e+000; 6.298029482480366e+001
-5.000000000000000e+000; 5.274569682632313e+001
-1.000000000000000e+001; 4.276535100952253e+001
-1.500000000000000e+001; 3.358869324348495e+001
-2.000000000000000e+001; 2.555108753295240e+001
-2.500000000000000e+001; 1.879729030489535e+001
-3.000000000000000e+001; 1.328315281020256e+001
