Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.KneeFlexorMuscles.IsometricStrength.Output.KneeAngle.Val;Main.Studies.ParameterStudies.KneeFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 4.010542383234124e+001
 1.000000000000000e+001; 5.234280776066205e+001
 2.000000000000000e+001; 6.422630078555788e+001
 3.000000000000000e+001; 7.542812093068710e+001
 4.000000000000000e+001; 8.358698861605343e+001
 5.000000000000000e+001; 8.598088960211042e+001
 6.000000000000000e+001; 8.291774790909949e+001
 7.000000000000000e+001; 7.492883788735865e+001
 8.000000000000000e+001; 6.456497217847407e+001
 9.000000000000000e+001; 5.979094824106531e+001
 1.000000000000000e+002; 4.940504405424404e+001
 1.100000000000000e+002; 4.041886273733300e+001
