Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.KneeExtensorMuscles.IsometricStrength.Output.KneeAngle.Val;Main.Studies.ParameterStudies.KneeExtensorMuscles.IsometricStrength.Output.Outputfile.Strength
 2.200000000000000e+001; 7.709700353498803e+001
 3.000000000000000e+001; 1.030598337872615e+002
 4.200000000000000e+001; 1.273854326279624e+002
 5.900000000000000e+001; 7.697154805562991e+001
 6.600000000000000e+001; 7.049301330741086e+001
 8.300000000000000e+001; 5.450859482498206e+001
 9.800000000000000e+001; 3.970086703934465e+001
