Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.HipExtensorMuscles.IsometricStrength.Output.HipAngle.Val;Main.Studies.ParameterStudies.HipExtensorMuscles.IsometricStrength.Output.Outputfile.Strength
 5.000000000000000e+000; 7.525617403569210e+001
 1.800000000000000e+001; 9.578636855025067e+001
 2.500000000000000e+001; 1.047632086245869e+002
 3.700000000000000e+001; 1.151890401328324e+002
 4.400000000000000e+001; 1.179381266245541e+002
 5.700000000000000e+001; 1.204974133608468e+002
 7.200000000000000e+001; 1.148169903669049e+002
