---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\FullBody-GaitUniMiami-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
3.493958333333341e+000 7.844995374475143e-001 3.182619619793699e-001 9.929200590121019e-001 -1.617476671802384e+000 2.914672910422469e+000 -1.095125437132034e-001 1.674703815270865e-001 1.118735860752593e-002 1.181740766175403e-001 5.316363046395338e-001
3.502083333333341e+000 7.729665445061327e-001 3.175658288468978e-001 9.934116641977762e-001 -1.610272273328369e+000 2.913625161414493e+000 -1.052209202954013e-001 1.706645170766853e-001 2.140293833267333e-003 1.164535200771927e-001 5.287414179088403e-001
3.510208333333341e+000 7.614897136833420e-001 3.168764510371748e-001 9.940451512054098e-001 -1.602959204734163e+000 2.912523738106234e+000 -1.006214098427725e-001 1.737231088271185e-001 -6.924091757668004e-003 1.142642834943534e-001 5.262058408203560e-001
3.518333333333341e+000 7.500930488062444e-001 3.161876549034237e-001 9.948020660693352e-001 -1.595645094050341e+000 2.911384383843164e+000 -9.585255445861041e-002 1.765884981007182e-001 -1.586873127382291e-002 1.116233006037137e-001 5.241061792316706e-001
3.526458333333341e+000 7.387996195661843e-001 3.154943571510208e-001 9.956641971831245e-001 -1.588425095382731e+000 2.910211051887846e+000 -9.105057553489981e-002 1.792185046100945e-001 -2.457646271237986e-002 1.085584726592171e-001 5.225123120699082e-001
3.534583333333341e+000 7.276308216441477e-001 3.147933481074448e-001 9.966144523294893e-001 -1.581382336911090e+000 2.909003109681958e+000 -8.634327862019431e-002 1.815801514047980e-001 -3.294896127112779e-002 1.051116375139073e-001 5.214838314354423e-001
3.542708333333342e+000 7.166054171120426e-001 3.140837246240574e-001 9.976372439880799e-001 -1.574590341179283e+000 2.907765365703535e+000 -8.184253828730048e-002 1.836406841020767e-001 -4.090195598153168e-002 1.013356920969037e-001 5.210654235220211e-001
3.550833333333342e+000 7.057385051207326e-001 3.133668864982939e-001 9.987187137427339e-001 -1.568116077526928e+000 2.906517113522551e+000 -7.763731798562779e-002 1.853599787458698e-001 -4.835932168371677e-002 9.728772401826243e-002 5.212818943789732e-001
3.558958333333342e+000 6.950406515518058e-001 3.126460333572460e-001 9.998470180652583e-001 -1.562022540234379e+000 2.905296271285863e+000 -7.378935186512736e-002 1.866884978901824e-001 -5.524792262963817e-002 9.302176230096054e-002 5.221333438209969e-001
3.567083333333342e+000 6.845174048994162e-001 3.119253338855565e-001 1.001012672136829e+000 -1.556370697314968e+000 2.904155716753830e+000 -7.033227811214848e-002 1.875734320689428e-001 -6.149387003192603e-002 8.858353378597808e-002 5.235914267991813e-001
3.575208333333342e+000 6.741693860606488e-001 3.112091604618345e-001 1.002208777451059e+000 -1.551219839878075e+000 2.903152723782363e+000 -6.727346842882165e-002 1.879709419948455e-001 -6.702207471604955e-002 8.400840040337138e-002 5.255982738083797e-001
3.583333333333342e+000 6.639929140236225e-001 3.105016515207781e-001 1.003430932610204e+000 -1.546624708089609e+000 2.902336428565563e+000 -6.459706673432297e-002 1.878586268898625e-001 -7.176107425111777e-002 7.932176975149105e-002 5.280684269240863e-001
3.591458333333343e+000 6.539807904122391e-001 3.098064726072012e-001 1.004676751841566e+000 -1.542630014878845e+000 2.901737875629598e+000 -6.226732420695447e-002 1.872441964891609e-001 -7.565100393485810e-002 7.453871027287538e-002 5.308926689714596e-001
3.599583333333343e+000 6.441230048271903e-001 3.091265282234412e-001 1.005945082955615e+000 -1.539264778728405e+000 2.901364910580631e+000 -6.023283641284838e-002 1.861684117480597e-001 -7.865066040269032e-002 6.966247572481005e-002 5.339445251595908e-001
3.607708333333343e+000 6.344075931407467e-001 3.084636603769621e-001 1.007235101630377e+000 -1.536537360222482e+000 2.901202908187328e+000 -5.843294149731282e-002 1.847004343928242e-001 -8.074343282035479e-002 6.468701749432204e-002 5.370909032402428e-001
3.615833333333343e+000 6.248218159406007e-001 3.078184598870716e-001 1.008545446143386e+000 -1.534430748465289e+000 2.901219421595411e+000 -5.680624116711286e-002 1.829277500935133e-001 -8.194397424509019e-002 5.960547841923770e-002 5.402042321413190e-001
3.623958333333343e+000 6.153533622050540e-001 3.071901291060355e-001 1.009873504252836e+000 -1.532899534027647e+000 2.901368325555155e+000 -5.529925340896691e-002 1.809471465866980e-001 -8.230357243519841e-002 5.441968744143236e-002 5.431718180602961e-001
3.632083333333343e+000 6.059911046507057e-001 3.065764503027531e-001 1.011214931936512e+000 -1.531872901236272e+000 2.901592439910225e+000 -5.387190587191792e-002 1.788593775789904e-001 -8.190766968558862e-002 4.914486109399733e-002 5.459014449199339e-001
3.640208333333344e+000 5.967251403986905e-001 3.059741383995274e-001 1.012563465604181e+000 -1.531265979956770e+000 2.901828233180138e+000 -5.249757332268690e-002 1.767639260325245e-001 -8.086210404994861e-002 4.380787067980539e-002 5.483241867063748e-001
3.648333333333344e+000 5.875463627555061e-001 3.053795613747528e-001 1.013911027669482e+000 -1.530994149152631e+000 2.902012961535085e+000 -5.115966210248812e-002 1.747525130644067e-001 -7.927542093050043e-002 3.844248463884272e-002 5.503949179169700e-001
3.656458333333344e+000 5.784462040452898e-001 3.047893950464090e-001 1.015248050264610e+000 -1.530982074397085e+000 2.902089484416150e+000 -4.984917052326798e-002 1.729048537549018e-001 -7.724829595641146e-002 3.308645306588075e-002 5.520917426129502e-001
3.664583333333344e+000 5.694168551911250e-001 3.042009654794858e-001 1.016563905489162e+000 -1.531166897069135e+000 2.902007762251175e+000 -4.856351662310221e-002 1.712868357334265e-001 -7.487042255538405e-002 2.778043388271807e-002 5.534163334027471e-001
3.672708333333344e+000 5.604515293819632e-001 3.036124777721520e-001 1.017847278507591e+000 -1.531501339660270e+000 2.901728302699125e+000 -4.730297017037355e-002 1.699462170160652e-001 -7.221648570652087e-002 2.256474605619056e-002 5.543948511405569e-001
3.680833333333344e+000 5.515442848350961e-001 3.030233331591545e-001 1.019086366789121e+000 -1.531957925359449e+000 2.901230058024548e+000 -4.606485512533531e-002 1.689044349901658e-001 -6.933963160437486e-002 1.747382006813800e-002 5.550766423572456e-001
3.688958333333344e+000 5.426896650675539e-001 3.024344102732002e-001 1.020269046481624e+000 -1.532528970559495e+000 2.900517185609923e+000 -4.484034927921421e-002 1.681505324868563e-001 -6.627029217314037e-002 1.253291308109179e-002 5.555292171833712e-001
3.697083333333345e+000 5.338826650531862e-001 3.018480884789100e-001 1.021383201501141e+000 -1.533220530015416e+000 2.899617998786737e+000 -4.361503541607714e-002 1.676436144824118e-001 -6.302302917582718e-002 7.758323726989477e-003 5.558304066490757e-001
3.705208333333345e+000 5.251189187275239e-001 3.012680312023428e-001 1.022417123391586e+000 -1.534044994554983e+000 2.898577017008844e+000 -4.236954622424305e-002 1.673227577169097e-001 -5.960489079674901e-002 3.157912173278825e-003 5.560593540896207e-001
3.713333333333345e+000 5.163946977653631e-001 3.006989129276159e-001 1.023359808322138e+000 -1.535015540414234e+000 2.897446156692097e+000 -4.107910392292880e-002 1.671180674020530e-001 -5.602137073868359e-002 -1.268863476365761e-003 5.562883512696640e-001
3.721458333333345e+000 5.077066798204609e-001 3.001461519708464e-001 1.024201166344147e+000 -1.536141858049877e+000 2.896278323590751e+000 -3.971404087038666e-002 1.669591693246500e-001 -5.228124940122703e-002 -5.529427483139156e-003 5.565772648284431e-001
3.729583333333345e+000 4.990516536880598e-001 2.996155921660959e-001 1.024932211453007e+000 -1.537426592076345e+000 2.895123519999935e+000 -3.824245620676159e-002 1.667807979262248e-001 -4.840102327279248e-002 -9.634660786607671e-003 5.569707603074234e-001
3.737708333333345e+000 4.904260910371425e-001 2.991131346928805e-001 1.025545228132814e+000 -1.538861622964918e+000 2.894028583939145e+000 -3.663534167524229e-002 1.665244369592231e-001 -4.441007931766028e-002 -1.359392442541564e-002 5.574973098121981e-001
3.745833333333346e+000 4.818255473299886e-001 2.986444109919621e-001 1.026033880288680e+000 -1.540423364313421e+000 2.893040166340380e+000 -3.487310045260594e-002 1.661364671207259e-001 -4.035765432586810e-002 -1.740940378666910e-002 5.581690656757987e-001
3.753958333333346e+000 4.732443998954132e-001 2.982146250084966e-001 1.026393234925803e+000 -1.542070545685915e+000 2.892204810443622e+000 -3.294783143488056e-002 1.655687148866366e-001 -3.631582231248220e-002 -2.107449374288921e-002 5.589823569015070e-001
3.762083333333346e+000 4.646763391667698e-001 2.978286073017574e-001 1.026619708262138e+000 -1.543748823356215e+000 2.891561931714294e+000 -3.085723898983073e-002 1.647853776659542e-001 -3.237177453737976e-002 -2.457969237848051e-002 5.599188092858124e-001
3.770208333333346e+000 4.561150689713048e-001 2.974909412370616e-001 1.026710977393089e+000 -1.545399031236767e+000 2.891136151973560e+000 -2.859591649723559e-002 1.637700976068003e-001 -2.861486652170850e-002 -2.792019503754489e-002 5.609469924482251e-001
3.778333333333346e+000 4.475544909651959e-001 2.972059953787642e-001 1.026665889226500e+000 -1.546962337177164e+000 2.890936922129168e+000 -2.615188377913258e-002 1.625255558431416e-001 -2.512909532759266e-002 -3.109777460302734e-002 5.620247838500534e-001
3.786458333333346e+000 4.389884500227345e-001 2.969778206991886e-001 1.026484384499788e+000 -1.548381189130864e+000 2.890963449719748e+000 -2.350783489605623e-002 1.610676784461356e-001 -2.199211031631287e-002 -3.411841202817353e-002 5.631027496233907e-001
3.794583333333347e+000 4.304104397995751e-001 2.968099463766172e-001 1.026167455139233e+000 -1.549598924967495e+000 2.891208712279387e+000 -2.064302841650312e-002 1.594208573288214e-001 -1.927580712260355e-002 -3.699064060746615e-002 5.641282199407707e-001
3.802708333333347e+000 4.218134412404145e-001 2.967051646189758e-001 1.025717102035337e+000 -1.550560220870865e+000 2.891661046381915e+000 -1.753505756793805e-002 1.576156817809889e-001 -1.704576069873591e-002 -3.972583199879037e-002 5.650495176884008e-001
3.810833333333347e+000 4.131899662992363e-001 2.966654028795672e-001 1.025136190767747e+000 -1.551213664187075e+000 2.892305983620375e+000 -1.416244577115178e-002 1.556860290148513e-001 -1.535850367836126e-002 -4.233970491484001e-002 5.658201563238121e-001
3.818958333333347e+000 4.045322402976666e-001 2.966916921340535e-001 1.024428156932245e+000 -1.551516337463640e+000 2.893130837382498e+000 -1.050879052209641e-002 1.536628605092904e-001 -1.425711133855249e-002 -4.485358542783370e-002 5.664025783131474e-001
3.827083333333347e+000 3.958322875433331e-001 2.967842060017690e-001 1.023596695338697e+000 -1.551438369768011e+000 2.894131015132515e+000 -6.568357404188152e-003 1.515663917636475e-001 -1.376773588369045e-002 -4.729273658456492e-002 5.667708261148940e-001
3.835208333333347e+000 3.870819216857970e-001 2.969423163917619e-001 1.022645682625911e+000 -1.550965595519437e+000 2.895313435638619e+000 -2.350378355286065e-003 1.494017864937838e-001 -1.389846629888193e-002 -4.968168916442309e-002 5.669122641137957e-001
3.843333333333348e+000 3.782729687066867e-001 2.971645395225472e-001 1.021579470752496e+000 -1.550100675368757e+000 2.896693165118453e+000 2.122092428417322e-003 1.471622106403747e-001 -1.463796229511833e-002 -5.204094596651756e-002 5.668283127388243e-001
3.851458333333348e+000 3.693977433822087e-001 2.974483912398218e-001 1.020403432056708e+000 -1.548863865402228e+000 2.898284643724093e+000 6.818549768123461e-003 1.448380262679672e-001 -1.595186582037074e-002 -5.438740397972235e-002 5.665328502504475e-001
3.859583333333348e+000 3.604493043945235e-001 2.977903968330227e-001 1.019124510592822e+000 -1.547292898500700e+000 2.900092792045334e+000 1.170684158811897e-002 1.424272636866808e-001 -1.778032530237774e-002 -5.673512359439481e-002 5.660473168257925e-001
3.867708333333348e+000 3.514212122751882e-001 2.981863808050040e-001 1.017751646041351e+000 -1.545440524312658e+000 2.902107292613808e+000 1.675414444260825e-002 1.399439546384268e-001 -2.004114759825195e-002 -5.909394525445675e-002 5.653935129738601e-001
3.875833333333348e+000 3.423070740919403e-001 2.986318917892027e-001 1.016296037619762e+000 -1.543369945014321e+000 2.904299743538019e+000 2.192472908300580e-002 1.374237755554835e-001 -2.263792084094645e-002 -6.146829531465027e-002 5.645860910464131e-001
3.883958333333348e+000 3.331003642549412e-001 2.991225982810257e-001 1.014771158757348e+000 -1.541149935616747e+000 2.906623766951461e+000 2.717800535574000e-002 1.349256066871284e-001 -2.546877557743955e-002 -6.385784694134308e-002 5.636267894526974e-001
3.892083333333348e+000 3.237947319828651e-001 2.996546064674220e-001 1.013192437594876e+000 -1.538850970631401e+000 2.909019261095918e+000 3.246815780506029e-002 1.325268362217024e-001 -2.843291900896860e-002 -6.625795464745582e-002 5.625018521937193e-001
3.900208333333349e+000 3.143844743576699e-001 3.002246906198614e-001 1.011576694657699e+000 -1.536542400091402e+000 2.911419578639221e+000 3.774499779012119e-002 1.303141533000436e-001 -3.143488491561188e-002 -6.865860109179370e-002 5.611828010795539e-001
3.908333333333349e+000 3.048647013219211e-001 3.008304247802727e-001 1.009941529095733e+000 -1.534289980123135e+000 2.913758584484766e+000 4.295552950680603e-002 1.283743194520659e-001 -3.438759120520515e-002 -7.104376731797613e-002 5.596299275775934e-001
3.916458333333349e+000 2.952311548885200e-001 3.014702149276162e-001 1.008304750833448e+000 -1.532153452978823e+000 2.915976358289841e+000 4.804599943089505e-002 1.267867806565186e-001 -3.721474614181107e-002 -7.339287465032245e-002 5.577974259981112e-001
3.924583333333349e+000 2.854799187458751e-001 3.021432285036320e-001 1.006683875726396e+000 -1.530184700266044e+000 2.918023723374147e+000 5.296421036372934e-002 1.256178452087637e-001 -3.985224657221621e-002 -7.568359162059390e-002 5.556385973875188e-001
3.932708333333349e+000 2.756071200928022e-001 3.028492013805583e-001 1.005095706493644e+000 -1.528426806876022e+000 2.919865246927737e+000 5.766172467905584e-002 1.249169496315032e-001 -4.224842595943253e-002 -7.789445932888128e-002 5.531096821134452e-001
3.940833333333349e+000 2.656086978483452e-001 3.035881451865345e-001 1.003556015742838e+000 -1.526913724863891e+000 2.921480023343295e+000 6.209548242877316e-002 1.247158417358485e-001 -4.436350347971949e-002 -8.000636243697062e-002 5.501716825546058e-001
3.948958333333350e+000 2.554803875353231e-001 3.043600501995910e-001 1.002079354365150e+000 -1.525670096199939e+000 2.922859997967923e+000 6.622868979831065e-002 1.250306920076524e-001 -4.616888301002321e-002 -8.200301631501465e-002 5.467900454617142e-001
3.957083333333350e+000 2.452180028565766e-001 3.051647119673225e-001 1.000679007432727e+000 -1.524711612097728e+000 2.924006447123259e+000 7.003082313882958e-002 1.258657482429407e-001 -4.764579290016178e-002 -8.387106570462716e-002 5.429339421351473e-001
3.965208333333350e+000 2.348179380252334e-001 3.060016832253863e-001 9.993671177072466e-001 -1.524045974954459e+000 2.924926250547436e+000 7.347687179131679e-002 1.272165748240119e-001 -4.878374536723375e-002 -8.559985545035768e-002 5.385767409131451e-001
3.973333333333350e+000 2.242778199007070e-001 3.068702575997748e-001 9.981549395364469e-001 -1.523674645501784e+000 2.925629430481118e+000 7.654619454465017e-002 1.290712569085143e-001 -4.957868175212114e-002 -8.718032297726515e-002 5.336990349854351e-001
3.981458333333350e+000 2.135972327530439e-001 3.077693412124212e-001 9.970531779232049e-001 -1.523595905171843e+000 2.926128063187809e+000 7.922191382811050e-002 1.314097334721902e-001 -5.002958506799194e-002 -8.860378692570793e-002 5.282938757780648e-001
3.989583333333350e+000 2.027783693930605e-001 3.086971332096857e-001 9.960723510360898e-001 -1.523809529863233e+000 2.926435659135141e+000 8.149140587057735e-002 1.342027920762215e-001 -5.013236919438276e-002 -8.986228051988174e-002 5.223720873138554e-001
3.997708333333351e+000 1.918265373125526e-001 3.096507391014947e-001 9.952230235968331e-001 -1.524321933728377e+000 2.926566916377030e+000 8.334706232118894e-002 1.374112011069637e-001 -4.987254413064206e-002 -9.095035630018696e-002 5.159653973255090e-001
4.005833333333350e+000 1.807505670960219e-001 3.106259462166006e-001 9.945157502431931e-001 -1.525149656072155e+000 2.926538881730617e+000 8.478569293916749e-002 1.409837832272493e-001 -4.922035447542375e-002 -9.186624883930043e-002 5.091270737535414e-001
4.013958333333350e+000 1.695630822425065e-001 3.116172523557635e-001 9.939607148878359e-001 -1.526319728190628e+000 2.926373684715153e+000 8.580615020502869e-002 1.448542492933150e-001 -4.813101560631997e-002 -9.261084482109568e-002 5.019315173618606e-001
4.022083333333350e+000 1.582804200990665e-001 3.126181379744373e-001 9.935671210487810e-001 -1.527866728090672e+000 2.926100892565320e+000 8.640697530139407e-002 1.489394138745750e-001 -4.655013182498821e-002 -9.318491728075108e-002 4.944736529553813e-001
4.030208333333349e+000 1.469219983008793e-001 3.136216247643608e-001 9.933423401332577e-001 -1.529827360798857e+000 2.925757039943557e+000 8.658655376479230e-002 1.531421159388250e-001 -4.442255808784858e-002 -9.358615202321294e-002 4.868667563301183e-001
4.038333333333349e+000 1.355092232337848e-001 3.146211065812472e-001 9.932908509391806e-001 -1.532234077702705e+000 2.925382666350533e+000 8.634677310673533e-002 1.573583155539262e-001 -4.170219127644279e-002 -9.380765485324143e-002 4.792370547512874e-001
4.046458333333349e+000 1.240643849545389e-001 3.156112517846042e-001 9.934131666398139e-001 -1.535108960389183e+000 2.925019411706013e+000 8.569928270616245e-002 1.614843496528060e-001 -3.836076516188205e-002 -9.383907613335438e-002 4.717158238337209e-001
4.054583333333349e+000 1.126099422150226e-001 3.165886970494192e-001 9.937051531107102e-001 -1.538458384162582e+000 2.924707254788862e+000 8.467235332995093e-002 1.654230538353514e-001 -3.439471307539738e-002 -9.366980528157659e-002 4.644315364401743e-001
4.062708333333348e+000 1.011682663610204e-001 3.175523206594993e-001 9.941581212442197e-001 -1.542269180993483e+000 2.924479843647914e+000 8.331588697056258e-002 1.690904909300082e-001 -2.982909266530315e-002 -9.329223273308544e-002 4.575043115222491e-001
4.070833333333348e+000 8.976165427408507e-002 3.185030040914828e-001 9.947596882280303e-001 -1.546507332725030e+000 2.924358437828213e+000 8.170249726606960e-002 1.724228123036609e-001 -2.471758262016315e-002 -9.270348233144539e-002 4.510430666678491e-001
4.078958333333348e+000 7.841231213155882e-002 3.194429500854781e-001 9.954950197050397e-001 -1.551119364395667e+000 2.924347267092579e+000 7.992372654949875e-002 1.753809359507840e-001 -1.913889784728939e-002 -9.190565684164272e-002 4.451436363411171e-001
4.087083333333347e+000 6.714204321848995e-002 3.203747847015673e-001 9.963480263858399e-001 -1.556035478567133e+000 2.924432470132651e+000 7.808194234760846e-002 1.779516172847683e-001 -1.319130008818944e-002 -9.090590155155638e-002 4.398861331627775e-001
4.095208333333347e+000 5.597157729077936e-002 3.213007067713515e-001 9.973022562638086e-001 -1.561173169836250e+000 2.924586068320830e+000 7.628007572156115e-002 1.801435254059857e-001 -6.987022351718798e-003 -8.971744553942256e-002 4.353321132989564e-001
4.103333333333347e+000 4.491972941951358e-002 3.222218522336962e-001 9.983414206033585e-001 -1.566440468907983e+000 2.924774946589237e+000 7.461199818401054e-002 1.819778347967281e-001 -6.477422604893689e-004 -8.836080353473790e-002 4.315232857709122e-001
4.111458333333347e+000 3.400263622933412e-002 3.231379493952496e-001 9.994497064341410e-001 -1.571739047281759e+000 2.924971393914488e+000 7.315489783031648e-002 1.834766774902463e-001 5.699090178496829e-003 -8.686200138379134e-002 4.284821529517915e-001
4.119583333333346e+000 2.323317584517294e-002 3.240472887066915e-001 1.000612135985105e+000 -1.576968561665708e+000 2.925160261869958e+000 7.196333341696093e-002 1.846549594330045e-001 1.192477244928947e-002 -8.524579087496711e-002 4.262132453198788e-001
4.127708333333346e+000 1.262058889646394e-002 3.249469492670200e-001 1.001815100088663e+000 -1.582033120054716e+000 2.925340093776010e+000 7.106487505898596e-002 1.855188062622163e-001 1.790626869755069e-002 -8.352657724870041e-002 4.247035560150762e-001
4.135833333333346e+000 2.170347721586620e-003 3.258331496444559e-001 1.003046962444295e+000 -1.586848805582053e+000 2.925518481987186e+000 7.045811929743984e-002 1.860705797354803e-001 2.353489997527563e-002 -8.170215350005712e-002 4.239220927570784e-001
4.143958333333345e+000 -8.115704068237438e-003 3.267016138583174e-001 1.004298553509030e+000 -1.591350338098415e+000 2.925704297998758e+000 7.011357899755577e-002 1.863173985398986e-001 2.872454976755441e-002 -7.975249947413937e-002 4.238196736069134e-001
4.152083333333345e+000 -1.823901917142984e-002 3.275479326867887e-001 1.005563445279378e+000 -1.595495677347507e+000 2.925901160719365e+000 6.997719043247397e-002 1.862779176344038e-001 3.341744513998017e-002 -7.764266242842392e-002 4.243302414077421e-001
4.160208333333345e+000 -2.820393952449080e-002 3.283679193729561e-001 1.006837937033145e+000 -1.599267828479033e+000 2.926104732416036e+000 6.997593493801491e-002 1.859843328829197e-001 3.758638045641643e-002 -7.532816323433285e-002 4.253738882854023e-001
4.168333333333345e+000 -3.801725382638693e-002 3.291578787150287e-001 1.008120681866089e+000 -1.602673182612084e+000 2.926302795574626e+000 7.002499683505903e-002 1.854810230916684e-001 4.123285085468707e-002 -7.276154686219886e-002 4.268608011475445e-001
4.176458333333344e+000 -4.768770173639039e-002 3.299146856878585e-001 1.009412002498674e+000 -1.605736428707234e+000 2.926476457990346e+000 7.003558456614956e-002 1.848218503023424e-001 4.438142775855661e-002 -6.989853491233902e-002 4.286958738019371e-001
4.184583333333344e+000 -5.722544720429347e-002 3.306356672444451e-001 1.010713077426884e+000 -1.608493128993642e+000 2.926602366157747e+000 6.992235291494398e-002 1.840662204396859e-001 4.707173466553404e-002 -6.670298827713912e-002 4.307840979545526e-001
4.192708333333344e+000 -6.664151565599448e-002 3.313183700602774e-001 1.012025103191064e+000 -1.610982033012416e+000 2.926656537888982e+000 6.960941047744340e-002 1.832732364264424e-001 4.935035010740600e-002 -6.315133480183989e-002 4.330357099454126e-001
4.200833333333343e+000 -7.594724632085596e-002 3.319603985866141e-001 1.013348483550371e+000 -1.613238846365464e+000 2.926619765106553e+000 6.903363312749677e-002 1.824943529078045e-001 5.126383913166258e-002 -5.923615370017166e-002 4.353696652248250e-001
4.208958333333343e+000 -8.515398336445185e-002 3.325596291899988e-001 1.014682254260889e+000 -1.615290557242337e+000 2.926483202519163e+000 6.814448087759484e-002 1.817666310602139e-001 5.285040988304302e-002 -5.496647885937823e-002 4.377153942275743e-001
4.217083333333343e+000 -9.427299864670460e-002 3.331148870766478e-001 1.016023920122628e+000 -1.617149042185646e+000 2.926251629061992e+000 6.690235294096913e-002 1.811091703641520e-001 5.412885580026159e-002 -5.036476648645972e-002 4.400138239616425e-001
4.225208333333343e+000 -1.033152449981794e-001 3.336266043258832e-001 1.017369519575068e+000 -1.618807423434154e+000 2.925941064304689e+000 6.527955512485129e-002 1.805253371376356e-001 5.509190754587607e-002 -4.546464126414936e-002 4.422180203174122e-001
4.233333333333342e+000 -1.122907446521866e-001 3.340968348529105e-001 1.018713572824384e+000 -1.620244390857392e+000 2.925570285911216e+000 6.326487076638809e-002 1.800108752475622e-001 5.571273936096857e-002 -4.031176577762842e-002 4.442931810939851e-001
4.241458333333342e+000 -1.212080363919652e-001 3.345286312828296e-001 1.020048882850388e+000 -1.621434553581555e+000 2.925152777031234e+000 6.086755605941230e-002 1.795616505780395e-001 5.596082713490988e-002 -3.496451706565213e-002 4.462163334701823e-001
4.249583333333342e+000 -1.300742671967383e-001 3.349253208214238e-001 1.021366493190479e+000 -1.622357374919837e+000 2.924696520350462e+000 5.811667864012327e-002 1.791740768265826e-001 5.581502845675791e-002 -2.949085215810066e-002 4.479762651592075e-001
4.257708333333341e+000 -1.388959142649658e-001 3.352900253433438e-001 1.022656000761577e+000 -1.623002365692521e+000 2.924210758545878e+000 5.505742252849810e-002 1.788391423354172e-001 5.527067760136534e-002 -2.396381957548942e-002 4.495735367130957e-001
4.265833333333341e+000 -1.476796304452672e-001 3.356254605369641e-001 1.023906095232160e+000 -1.623373879112645e+000 2.923713897775612e+000 5.174777209206782e-002 1.785354786729117e-001 5.434584450802869e-002 -1.845951153672705e-002 4.510203386646489e-001
4.273958333333341e+000 -1.564328515906649e-001 3.359339584209438e-001 1.025105099650050e+000 -1.623495082264688e+000 2.923238734029586e+000 4.825372781694615e-002 1.782252824808971e-001 5.308553000376430e-002 -1.305477990913386e-002 4.523398773910530e-001
