---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "..\Input\LowerBody-GaitUniMiami-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
3.445208333333340e+000 6.850838746521181e-001 1.723070452329729e-001 8.177009344459745e-001 1.706325634922257e-001 2.402444169619094e-001 -8.252941682099370e-001
3.453333333333340e+000 6.822597969607488e-001 1.676967481413754e-001 7.909715967371941e-001 1.789173668290431e-001 2.310689751657021e-001 -7.968300940776640e-001
3.461458333333340e+000 6.795307515917713e-001 1.622800922254162e-001 7.626930146762831e-001 1.892841868704976e-001 2.212082231978554e-001 -7.658001763716761e-001
3.469583333333340e+000 6.769976111521449e-001 1.561484906855466e-001 7.340697657840898e-001 2.015616469325204e-001 2.108509936162924e-001 -7.339681043814618e-001
3.477708333333340e+000 6.746824821466559e-001 1.493802068012795e-001 7.059774119907885e-001 2.154784880336989e-001 2.005342168831781e-001 -7.026174408692054e-001
3.485833333333340e+000 6.725406071060844e-001 1.420614043309503e-001 6.790990264436607e-001 2.307036281622431e-001 1.909314114837852e-001 -6.727177280616409e-001
3.493958333333341e+000 6.704781383186155e-001 1.342840380437251e-001 6.539124539008772e-001 2.468585681790606e-001 1.827388122070920e-001 -6.449283684748572e-001
3.502083333333341e+000 6.683706931468646e-001 1.261455103078684e-001 6.307586711447809e-001 2.635326178597546e-001 1.765508427458608e-001 -6.197051267692262e-001
3.510208333333341e+000 6.660798751676005e-001 1.177452198275453e-001 6.098747458831517e-001 2.802971665640676e-001 1.727914957071130e-001 -5.973537852980566e-001
3.518333333333341e+000 6.634683674569700e-001 1.091844597003824e-001 5.914179503208799e-001 2.967298088054833e-001 1.716896475880809e-001 -5.780642855975930e-001
3.526458333333341e+000 6.604120285172286e-001 1.005682859592003e-001 5.754816235525050e-001 3.124452843789493e-001 1.732919090773074e-001 -5.619328076555954e-001
3.534583333333341e+000 6.568068519729503e-001 9.200644597187724e-002 5.621026425650220e-001 3.271238541240278e-001 1.774977729653993e-001 -5.489756179244398e-001
3.542708333333342e+000 6.525697651432846e-001 8.361202136716384e-002 5.512638665171713e-001 3.405285774758057e-001 1.841004921119636e-001 -5.391407224364646e-001
3.550833333333342e+000 6.476340379626016e-001 7.549787554453702e-002 5.428981768791826e-001 3.525082663651875e-001 1.928237681402038e-001 -5.323261193853031e-001
3.558958333333342e+000 6.419431893413230e-001 6.777230219782116e-002 5.368978208379958e-001 3.629887624601961e-001 2.033509003722579e-001 -5.284063406446132e-001
3.567083333333342e+000 6.354494000333782e-001 6.053569701578199e-002 5.331260502325504e-001 3.719584178925625e-001 2.153462818048948e-001 -5.272563245710256e-001
3.575208333333342e+000 6.281189182963929e-001 5.387780038311063e-002 5.314251757657468e-001 3.794527207235070e-001 2.284706688965230e-001 -5.287584054361038e-001
3.583333333333342e+000 6.199407399312342e-001 4.787310823907487e-002 5.316182852867259e-001 3.855399284571354e-001 2.423920375450676e-001 -5.327898089062064e-001
3.591458333333343e+000 6.109334065530860e-001 4.257412190452392e-002 5.335066678956484e-001 3.903078861647099e-001 2.567938153019964e-001 -5.392018455567408e-001
3.599583333333343e+000 6.011466314310723e-001 3.800487549689113e-002 5.368682708651132e-001 3.938521782709619e-001 2.713823582299316e-001 -5.478042582567607e-001
3.607708333333343e+000 5.906560936352306e-001 3.415647742163852e-002 5.414629004078533e-001 3.962657129590452e-001 2.858941419603636e-001 -5.583609808649872e-001
3.615833333333343e+000 5.795535367162514e-001 3.098441678146169e-002 5.470455117078947e-001 3.976297690942232e-001 3.001011122649599e-001 -5.705962601147828e-001
3.623958333333343e+000 5.679382554425194e-001 2.840812130256398e-002 5.533821230255651e-001 3.980070214787563e-001 3.138128120738312e-001 -5.842058155713660e-001
3.632083333333343e+000 5.559128400282329e-001 2.631675726428151e-002 5.602610557518958e-001 3.974414622814282e-001 3.268784889128016e-001 -5.988725568257646e-001
3.640208333333344e+000 5.435808004942194e-001 2.458394043232692e-002 5.674961532836046e-001 3.959663568097603e-001 3.391896810007710e-001 -6.142842919124908e-001
3.648333333333344e+000 5.310437568487573e-001 2.308648227024523e-002 5.749242287641464e-001 3.936179084549302e-001 3.506832179994780e-001 -6.301499661023473e-001
3.656458333333344e+000 5.183998400385110e-001 2.171693512979611e-002 5.824005801066476e-001 3.904464256525999e-001 3.613408948494769e-001 -6.462067539311772e-001
3.664583333333344e+000 5.057449520903686e-001 2.038948276018671e-002 5.897918135527609e-001 3.865200259285758e-001 3.711868033209837e-001 -6.622130292825378e-001
3.672708333333344e+000 4.931690141842354e-001 1.904334481566461e-002 5.969721609388320e-001 3.819266883990881e-001 3.802842587142033e-001 -6.779506890994012e-001
3.680833333333344e+000 4.807476114709577e-001 1.764911845930883e-002 6.038249427228872e-001 3.767749821689740e-001 3.887336604821872e-001 -6.932356572305782e-001
3.688958333333344e+000 4.685316691354012e-001 1.621015085811317e-002 6.102522966843584e-001 3.711928088704569e-001 3.966659972353088e-001 -7.079353984228294e-001
3.697083333333345e+000 4.565468802040942e-001 1.475731653999923e-002 6.161804111630401e-001 3.653209132111847e-001 4.042325260271537e-001 -7.219679809232041e-001
3.705208333333345e+000 4.447987118848232e-001 1.333851180917067e-002 6.215617085742935e-001 3.593063969734839e-001 4.115907183907518e-001 -7.352987044794478e-001
3.713333333333345e+000 4.332811996002987e-001 1.201088904887149e-002 6.263732801323527e-001 3.532967466184509e-001 4.188933687393496e-001 -7.479306717316798e-001
3.721458333333345e+000 4.219822472620892e-001 1.083428156503064e-002 6.306192461895569e-001 3.474351333837234e-001 4.262793743158468e-001 -7.599021843417946e-001
3.729583333333345e+000 4.108862397355792e-001 9.865585588997972e-003 6.343340070714999e-001 3.418559229553356e-001 4.338670369998676e-001 -7.712859099588071e-001
3.737708333333345e+000 3.999718020100525e-001 9.152511568100596e-003 6.375856869368977e-001 3.366788797088679e-001 4.417499870348376e-001 -7.821882452688919e-001
