Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 2.500000000000000e+001; 1.491191003624106e+001
 2.000000000000000e+001; 1.984748158982453e+001
 1.500000000000000e+001; 2.516861496622917e+001
 5.000000000000000e+000; 3.471832367056416e+001
 0.000000000000000e+000; 3.748251398505595e+001
-5.000000000000000e+000; 3.806746998394553e+001
-1.000000000000000e+001; 3.626674837272936e+001
-1.500000000000000e+001; 3.225525075282081e+001
-2.000000000000000e+001; 2.671156785611952e+001
-2.500000000000000e+001; 2.055556352760856e+001
-3.000000000000000e+001; 1.486461910393222e+001
