Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 2.500000000000000e+001; 1.292094762078900e+001
 2.000000000000000e+001; 1.794305011259661e+001
 1.500000000000000e+001; 2.363086005062028e+001
 5.000000000000000e+000; 3.456468209732950e+001
 0.000000000000000e+000; 3.796100813258449e+001
-5.000000000000000e+000; 3.882953477581004e+001
-1.000000000000000e+001; 3.685386376101274e+001
-1.500000000000000e+001; 3.236203215395483e+001
-2.000000000000000e+001; 2.641510494446749e+001
-2.500000000000000e+001; 2.021458251600669e+001
-3.000000000000000e+001; 1.470190115661315e+001
