Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 2.500000000000000e+001; 1.518589039576243e+001
 2.000000000000000e+001; 2.009351087758554e+001
 1.500000000000000e+001; 2.534824126684587e+001
 5.000000000000000e+000; 3.469525130386521e+001
 0.000000000000000e+000; 3.739942529773371e+001
-5.000000000000000e+000; 3.797498112867783e+001
-1.000000000000000e+001; 3.622635512319207e+001
-1.500000000000000e+001; 3.224450573107854e+001
-2.000000000000000e+001; 2.673078230860786e+001
-2.500000000000000e+001; 2.083051925473707e+001
-3.000000000000000e+001; 1.567425711549325e+001
