Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.PlantarFlexorMuscles.IsometricStrength.Output.SoleusStrength.Val
 3.000000000000000e+001; 4.119480520348393e+002
 2.500000000000000e+001; 4.780224916383971e+002
 2.000000000000000e+001; 5.309338207818138e+002
 1.500000000000000e+001; 5.549280147532235e+002
 1.000000000000000e+001; 5.399250684908186e+002
 5.000000000000000e+000; 4.866224228073721e+002
 0.000000000000000e+000; 4.065956187768327e+002
-5.000000000000000e+000; 3.164021430309780e+002
-1.000000000000000e+001; 2.308034553319846e+002
-1.500000000000000e+001; 1.587754563655234e+002
-2.000000000000000e+001; 1.031721843759141e+002
-2.500000000000000e+001; 6.263191675028386e+001
-3.000000000000000e+001; 3.388914636620064e+001
