Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 2.500000000000000e+001; 1.435420898095714e+001
 2.000000000000000e+001; 1.941824118941922e+001
 1.500000000000000e+001; 2.494287074134575e+001
 5.000000000000000e+000; 3.486749793118297e+001
 0.000000000000000e+000; 3.763188075192086e+001
-5.000000000000000e+000; 3.808436402918547e+001
-1.000000000000000e+001; 3.606145980043452e+001
-1.500000000000000e+001; 3.192478534507784e+001
-2.000000000000000e+001; 2.654602171959661e+001
-2.500000000000000e+001; 2.084318767582609e+001
-3.000000000000000e+001; 1.556964242846063e+001
