Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.AnkleAngle.Val;Main.Studies.ParameterStudies.DorsiFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 3.000000000000000e+001; 2.196655491473481e+000
 2.500000000000000e+001; 3.412562286855971e+000
 2.000000000000000e+001; 5.058093222154290e+000
 1.500000000000000e+001; 7.028774590807311e+000
 1.000000000000000e+001; 9.354602555460543e+000
 5.000000000000000e+000; 1.202346968735269e+001
 0.000000000000000e+000; 1.493122316866820e+001
-5.000000000000000e+000; 1.783811746886669e+001
-1.000000000000000e+001; 2.033982463018689e+001
-1.500000000000000e+001; 2.189437237712996e+001
-2.000000000000000e+001; 2.187480997618587e+001
-2.500000000000000e+001; 1.963057578451398e+001
-3.000000000000000e+001; 1.503919739296864e+001
