Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.KneeFlexorMuscles.IsometricStrength.Output.KneeAngle.Val;Main.Studies.ParameterStudies.KneeFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 8.997710279872636e+001
 1.000000000000000e+001; 9.261804911424812e+001
 2.000000000000000e+001; 9.224809394907224e+001
 3.000000000000000e+001; 9.252476612636946e+001
 4.000000000000000e+001; 9.351789918636693e+001
 5.000000000000000e+001; 1.313109633020000e+002
 6.000000000000000e+001; 1.300694827902597e+002
 7.000000000000000e+001; 1.261649332035767e+002
 8.000000000000000e+001; 1.159847685164072e+002
 9.000000000000000e+001; 1.011612474279640e+002
 1.000000000000000e+002; 8.472871189526431e+001
