Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.HipFlexorMuscles.IsometricStrength.Output.HipAngle.Val;Main.Studies.ParameterStudies.HipFlexorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 6.077379300220158e+001
 1.000000000000000e+001; 5.688114208265397e+001
 2.000000000000000e+001; 5.605513295746162e+001
 3.000000000000000e+001; 5.865394272421458e+001
 4.000000000000000e+001; 6.002140008810324e+001
 5.000000000000000e+001; 5.801547047702228e+001
 6.000000000000000e+001; 5.293599513517559e+001
 7.000000000000000e+001; 4.445554488831772e+001
 8.000000000000000e+001; 3.632146288815355e+001
 9.000000000000000e+001; 3.221394189871275e+001
 1.000000000000000e+002; 4.063510337655459e+001
