Serie0;
AXIS0;OUTPUT
Main.Studies.ParameterStudies.KneeExtensorMuscles.IsometricStrength.Output.KneeAngle.Val;Main.Studies.ParameterStudies.KneeExtensorMuscles.IsometricStrength.Output.Outputfile.Strength
 0.000000000000000e+000; 1.920918091993721e+001
 1.000000000000000e+001; 4.115238697582056e+001
 2.000000000000000e+001; 7.375275438139822e+001
 3.000000000000000e+001; 1.100110146336825e+002
 4.000000000000000e+001; 1.400807737038335e+002
 5.000000000000000e+001; 1.421179545387566e+002
 6.000000000000000e+001; 1.558141508004128e+002
 7.000000000000000e+001; 1.694255829349767e+002
 8.000000000000000e+001; 1.820261109769620e+002
 9.000000000000000e+001; 1.872379435413853e+002
 1.000000000000000e+002; 1.869529285902908e+002
